"Name","TeamAbbreviation","GamesPlayed","Minutes","ShotQualityAvg","AtRimFG3AFrequency","Avg2ptShotDistance","Avg3ptShotDistance","AtRimFGM","AtRimFGA","AtRimFrequency","AtRimAccuracy","UnblockedAtRimAccuracy","AtRimPctAssisted","AtRimPctBlocked","ShortMidRangeFGM","ShortMidRangeFGA","ShortMidRangeFrequency","ShortMidRangeAccuracy","UnblockedShortMidRangeAccuracy","ShortMidRangePctAssisted","ShortMidRangePctBlocked","LongMidRangeFGM","LongMidRangeFGA","LongMidRangeFrequency","LongMidRangeAccuracy","UnblockedLongMidRangeAccuracy","LongMidRangePctAssisted","LongMidRangePctBlocked","Corner3FGM","Corner3FGA","Corner3Frequency","Corner3Accuracy","UnblockedCorner3Accuracy","Corner3PctAssisted","Corner3PctBlocked","Arc3FGM","Arc3FGA","Arc3Frequency","Arc3Accuracy","UnblockedArc3Accuracy","Arc3PctAssisted","Arc3PctBlocked","NonHeaveArc3FGM","NonHeaveArc3FGA","NonHeaveArc3Accuracy","HeaveAttempts","HeaveMakes"
"Bilal Coulibaly","WAS",5,123,0.5794784090909091,0.7272727272727273,4.551851851851852,25.258823529411764,4.263565891472868,5.813953488372093,0.3409090909090909,0.7333333333333333,0.8461538461538461,0.36363636363636365,0.13333333333333333,0,4.263565891472868,0.25,0,0,0,0.09090909090909091,0,0.3875968992248062,0.022727272727272728,0,0,0,0,0.7751937984496124,1.937984496124031,0.11363636363636363,0.4,0.4,1,0,1.1627906976744187,4.651162790697675,0.2727272727272727,0.25,0.25,1,0,3,12,0.25,0,0
"Bradley Beal","LAC",6,121,0.5163354166666666,0.5833333333333334,10.134482758620688,25.310526315789474,2.4691358024691357,3.7037037037037037,0.1875,0.6666666666666666,0.75,0.6666666666666666,0.1111111111111111,0.823045267489712,4.938271604938271,0.25,0.16666666666666666,0.16666666666666666,0.5,0,1.2345679012345678,3.292181069958848,0.16666666666666666,0.375,0.375,1,0,0.411522633744856,1.646090534979424,0.08333333333333333,0.25,0.25,1,0,2.4691358024691357,6.172839506172839,0.3125,0.4,0.4,1,0,6,15,0.4,0,0
"Micah Peavy","NOP",10,118,0.5690578125,0.84375,3.325,24.90833333333333,3.278688524590164,6.147540983606557,0.46875,0.5333333333333333,0.5333333333333333,0.375,0,0.819672131147541,1.639344262295082,0.125,0.5,0.5,1,0,0,0.4098360655737705,0.03125,0,0,0,0,0.819672131147541,2.459016393442623,0.1875,0.3333333333333333,0.3333333333333333,1,0,0.4098360655737705,2.459016393442623,0.1875,0.16666666666666666,0.16666666666666666,1,0,1,6,0.16666666666666666,0,0
"Cody Williams","UTA",9,118,0.5339633333333332,0.6333333333333333,5.61875,24.00714285714286,1.9157088122605364,1.9157088122605364,0.16666666666666666,1,1,0.8,0,1.5325670498084292,3.8314176245210727,0.3333333333333333,0.4,0.8,1,0.5,0,0.3831417624521073,0.03333333333333333,0,0,0,0,0.3831417624521073,3.8314176245210727,0.3333333333333333,0.1,0.1,1,0,0.3831417624521073,1.5325670498084292,0.13333333333333333,0.25,0.25,1,0,1,4,0.25,0,0
"Precious Achiuwa","SAC",7,118,0.5691596774193548,0.7096774193548387,3.8000000000000003,24.2375,4.761904761904762,5.555555555555555,0.45161290322580644,0.8571428571428571,0.8571428571428571,0.75,0,1.9841269841269842,3.5714285714285716,0.2903225806451613,0.5555555555555556,0.5555555555555556,0.4,0,0,0,0,0,0,0,0,0,2.380952380952381,0.1935483870967742,0,0,0,0,0,0.7936507936507936,0.06451612903225806,0,0,0,0,0,2,0,0,0
"Sidy Cissoko","POR",9,117,0.5514136363636364,0.7272727272727273,4.538461538461538,24.833333333333332,2.0161290322580645,2.8225806451612905,0.3181818181818182,0.7142857142857143,0.7142857142857143,0.6,0,0.8064516129032258,2.4193548387096775,0.2727272727272727,0.3333333333333333,0.4,0,0.16666666666666666,0,0,0,0,0,0,0,0.4032258064516129,2.0161290322580645,0.22727272727272727,0.2,0.2,1,0,0.4032258064516129,1.6129032258064515,0.18181818181818182,0.25,0.25,1,0,1,4,0.25,0,0
"Guerschon Yabusele","NYK",12,116,0.5809661290322581,0.9354838709677419,2.977777777777778,24.981818181818184,1.2396694214876034,2.8925619834710745,0.22580645161290322,0.42857142857142855,0.5,0.6666666666666666,0.14285714285714285,0,0.8264462809917356,0.06451612903225806,0,0,0,0.5,0,0,0,0,0,0,0,0.8264462809917356,3.3057851239669422,0.25806451612903225,0.25,0.2857142857142857,1,0.125,2.0661157024793386,5.785123966942149,0.45161290322580644,0.35714285714285715,0.35714285714285715,0.8,0,5,14,0.35714285714285715,0,0
"Mitchell Robinson","NYK",7,116,0.6744818181818182,1,0.4318181818181818,0,5.6521739130434785,9.565217391304348,1,0.5909090909090909,0.6190476190476191,0.38461538461538464,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Terrence Shannon Jr.","MIN",7,115,0.5841035714285715,0.7142857142857143,4.711764705882352,25.10909090909091,1.6736401673640167,3.7656903765690375,0.32142857142857145,0.4444444444444444,0.5,0.25,0.1111111111111111,0.41841004184100417,2.510460251046025,0.21428571428571427,0.16666666666666666,1,0,0.8333333333333334,0,0.8368200836820083,0.07142857142857142,0,0,0,0,0.41841004184100417,2.092050209205021,0.17857142857142858,0.2,0.2,0,0,1.2552301255230125,2.510460251046025,0.21428571428571427,0.5,0.5,0.3333333333333333,0,3,6,0.5,0,0
"Dwight Powell","DAL",12,114,0.5814666666666667,1,2.6333333333333333,0,2.3622047244094486,4.724409448818897,1,0.5,0.6,0.8333333333333334,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chris Paul","LAC",9,114,0.5015944444444445,0.7777777777777778,12.885714285714286,26.255000000000003,0,0.4444444444444444,0.037037037037037035,0,0,0,1,0.4444444444444444,0.8888888888888888,0.07407407407407407,0.5,0.5,0,0,0,1.7777777777777777,0.14814814814814814,0,0,0,0,0.4444444444444444,0.8888888888888888,0.07407407407407407,0.5,0.5,0,0,2.2222222222222223,8,0.6666666666666666,0.2777777777777778,0.2777777777777778,0.6,0,5,18,0.2777777777777778,0,0
"Baylor Scheierman","BOS",11,113,0.5587575,1,0.7666666666666666,24.54705882352941,0.9049773755656109,1.3574660633484164,0.15,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.262443438914027,3.167420814479638,0.35,0.7142857142857143,0.7142857142857143,1,0,1.8099547511312217,4.524886877828054,0.5,0.4,0.4,1,0,4,10,0.4,0,0
"Kevin Love","UTA",8,112,0.5413388888888888,0.9259259259259259,7.55,25.595652173913045,0.4291845493562232,0.8583690987124464,0.07407407407407407,0.5,0.5,0,0,0.4291845493562232,0.4291845493562232,0.037037037037037035,1,1,1,0,0.4291845493562232,0.4291845493562232,0.037037037037037035,1,1,1,0,0.8583690987124464,1.7167381974248928,0.14814814814814814,0.5,0.5,1,0,1.7167381974248928,8.15450643776824,0.7037037037037037,0.21052631578947367,0.21052631578947367,1,0,4,19,0.21052631578947367,0,0
"Liam McNeeley","CHA",9,112,0.5005879310344827,0.7241379310344828,5.572727272727272,25.72222222222222,0.851063829787234,1.2765957446808511,0.10344827586206896,0.6666666666666666,0.6666666666666666,1,0,0.425531914893617,3.404255319148936,0.27586206896551724,0.125,0.16666666666666666,1,0.25,0,0,0,0,0,0,0,0.851063829787234,2.978723404255319,0.2413793103448276,0.2857142857142857,0.2857142857142857,1,0,1.702127659574468,4.680851063829787,0.3793103448275862,0.36363636363636365,0.36363636363636365,1,0,4,11,0.36363636363636365,0,0
"Bronny James","LAL",10,111,0.49913888888888885,0.5185185185185185,9.35625,25.454545454545453,0.8810572687224669,1.3215859030837005,0.1111111111111111,0.6666666666666666,1,0.5,0.3333333333333333,1.3215859030837005,4.405286343612334,0.37037037037037035,0.3,0.3333333333333333,1,0.1,0,1.3215859030837005,0.1111111111111111,0,0,0,0,0,1.7621145374449338,0.14814814814814814,0,0,0,0,1.3215859030837005,3.0837004405286343,0.25925925925925924,0.42857142857142855,0.42857142857142855,1,0,3,7,0.42857142857142855,0,0
"Bones Hyland","MIN",12,108,0.5767391891891892,0.972972972972973,2.6999999999999997,25.67391304347826,4.366812227074236,5.676855895196507,0.35135135135135137,0.7692307692307693,0.9090909090909091,0.3,0.15384615384615385,0,0,0,0,0,0,0,0.4366812227074236,0.4366812227074236,0.02702702702702703,1,1,1,0,0.4366812227074236,1.7467248908296944,0.10810810810810811,0.25,0.25,1,0,3.056768558951965,8.296943231441048,0.5135135135135135,0.3684210526315789,0.3684210526315789,0.42857142857142855,0,7,19,0.3684210526315789,0,0
"Clint Capela","HOU",11,108,0.594884,0.8,2.12,0,6.944444444444445,9.25925925925926,0.8,0.75,0.75,0.6,0,0.46296296296296297,2.314814814814815,0.2,0.2,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Robert Williams III","POR",9,108,0.6460607142857143,0.8214285714285714,2.3040000000000003,23.2,6.696428571428571,8.928571428571429,0.7142857142857143,0.75,0.7894736842105263,0.5333333333333333,0.05,0.8928571428571429,2.232142857142857,0.17857142857142858,0.4,0.5,1,0.2,0,0,0,0,0,0,0,0,0.8928571428571429,0.07142857142857142,0,0,0,0,0.44642857142857145,0.44642857142857145,0.03571428571428571,1,1,1,0,1,1,1,0,0
"Isaiah Livers","PHX",9,104,0.5667105263157894,1,2.55,24.929411764705883,0.91324200913242,0.91324200913242,0.10526315789473684,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91324200913242,3.1963470319634704,0.3684210526315789,0.2857142857142857,0.2857142857142857,1,0,1.82648401826484,4.566210045662101,0.5263157894736842,0.4,0.4,1,0,4,10,0.4,0,0
"Cam Christie","LAC",9,104,0.5260129032258064,0.75,4.733333333333333,25.823529411764707,3.045685279187817,3.553299492385787,0.21875,0.8571428571428571,0.8571428571428571,0.5,0,0.5076142131979695,4.060913705583756,0.25,0.125,0.16666666666666666,1,0.25,0,0,0,0,0,0,0,1.015228426395939,2.030456852791878,0.125,0.5,0.5,1,0,2.5380710659898478,6.598984771573604,0.40625,0.38461538461538464,0.38461538461538464,1,0,5,13,0.38461538461538464,0,0
"Brooks Barnhizer","OKC",13,103,0.5898464285714285,0.7142857142857143,3.0461538461538464,22.6,2.4038461538461537,4.326923076923077,0.6428571428571429,0.5555555555555556,0.7142857142857143,0.4,0.2222222222222222,0.9615384615384616,1.9230769230769231,0.2857142857142857,0.5,0.6666666666666666,0.5,0.25,0,0,0,0,0,0,0,0,0.4807692307692308,0.07142857142857142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Justin Champagnie","WAS",12,101,0.524768,0.76,3.4866666666666664,25.55,1.4492753623188406,4.3478260869565215,0.36,0.3333333333333333,0.42857142857142855,0,0.2222222222222222,1.4492753623188406,2.898550724637681,0.24,0.5,0.5,0.3333333333333333,0,0,0,0,0,0,0,0,0,1.4492753623188406,0.12,0,0,0,0,0.966183574879227,3.3816425120772946,0.28,0.2857142857142857,0.2857142857142857,1,0,2,7,0.2857142857142857,0,0
"Quenton Jackson","IND",5,101,0.550722972972973,0.7027027027027027,5.436,26.175,4.587155963302752,6.422018348623853,0.3783783783783784,0.7142857142857143,0.8333333333333334,0.4,0.14285714285714285,1.3761467889908257,3.2110091743119265,0.1891891891891892,0.42857142857142855,0.6,0,0.2857142857142857,0.45871559633027525,1.834862385321101,0.10810810810810811,0.25,0.25,1,0,0,0.9174311926605505,0.05405405405405406,0,0,0,0,2.7522935779816513,4.587155963302752,0.2702702702702703,0.6,0.6,1,0,6,10,0.6,0,0
"Dominick Barlow","PHI",4,100,0.5806386363636364,0.7272727272727273,3.8875,23.71666666666667,3.4313725490196076,4.901960784313726,0.45454545454545453,0.7,0.875,0.7142857142857143,0.2,1.4705882352941178,2.450980392156863,0.22727272727272727,0.6,0.6,0.6666666666666666,0,0,0.49019607843137253,0.045454545454545456,0,0,0,0,0.49019607843137253,2.450980392156863,0.22727272727272727,0.2,0.2,1,0,0.49019607843137253,0.49019607843137253,0.045454545454545456,1,1,1,0,1,1,1,0,0
"Kobe Sanders","LAC",6,100,0.527114705882353,0.7058823529411765,12.561538461538463,24.861904761904764,1.4851485148514851,1.4851485148514851,0.08823529411764706,1,1,0.3333333333333333,0,0,1.4851485148514851,0.08823529411764706,0,0,0,0,1.4851485148514851,3.4653465346534653,0.20588235294117646,0.42857142857142855,0.42857142857142855,0.3333333333333333,0,2.4752475247524752,4.9504950495049505,0.29411764705882354,0.5,0.5,1,0,1.4851485148514851,5.445544554455446,0.3235294117647059,0.2727272727272727,0.2727272727272727,1,0,3,11,0.2727272727272727,0,0
"Trayce Jackson-Davis","GSW",9,100,0.5966964285714286,0.7857142857142857,2.5928571428571425,0,6.310679611650485,10.679611650485437,0.7857142857142857,0.5909090909090909,0.65,0.6923076923076923,0.09090909090909091,0.970873786407767,2.912621359223301,0.21428571428571427,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pat Spencer","GSW",9,99,0.471925,0.475,7.844444444444445,25.584615384615386,1.477832512315271,2.955665024630542,0.15,0.5,1,0.3333333333333333,0.5,1.477832512315271,7.8817733990147785,0.4,0.1875,0.23076923076923078,0.3333333333333333,0.1875,1.477832512315271,2.4630541871921183,0.125,0.6,0.6,0,0,0,0.9852216748768473,0.05,0,0,0,0,2.4630541871921183,5.41871921182266,0.275,0.45454545454545453,0.45454545454545453,0.6,0,5,11,0.45454545454545453,0,0
"Javon Small","MEM",8,99,0.5199321428571428,0.8214285714285714,6.188888888888889,25.83157894736842,1.408450704225352,1.8779342723004695,0.14285714285714285,0.75,1,0.6666666666666666,0.25,0,1.8779342723004695,0.14285714285714285,0,0,0,0.5,0.4694835680751174,0.4694835680751174,0.03571428571428571,1,1,1,0,0,0.4694835680751174,0.03571428571428571,0,0,0,0,2.816901408450704,8.450704225352112,0.6428571428571429,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,6,18,0.3333333333333333,0,0
"Kevon Looney","NOP",7,99,0.5348065217391305,0.782608695652174,5.047058823529412,25.349999999999998,3.4146341463414633,5.853658536585366,0.5217391304347826,0.5833333333333334,0.7,0.42857142857142855,0.16666666666666666,0,0.4878048780487805,0.043478260869565216,0,0,0,0,0,1.951219512195122,0.17391304347826086,0,0,0,0.25,0,0.4878048780487805,0.043478260869565216,0,0,0,0,0.4878048780487805,2.4390243902439024,0.21739130434782608,0.2,0.25,1,0.2,1,5,0.2,0,0
"Bennedict Mathurin","IND",3,98,0.5144925531914893,0.723404255319149,7.3428571428571425,26.78421052631579,5.314009661835748,7.246376811594203,0.3191489361702128,0.7333333333333333,0.7333333333333333,0.6363636363636364,0,1.4492753623188406,3.864734299516908,0.1702127659574468,0.375,0.5,0.3333333333333333,0.25,0.966183574879227,2.4154589371980677,0.10638297872340426,0.4,0.4,0.5,0,0,0,0,0,0,0,0,3.864734299516908,9.178743961352657,0.40425531914893614,0.42105263157894735,0.42105263157894735,0.5,0,8,19,0.42105263157894735,0,0
"Blake Wesley","POR",6,98,0.5899426470588236,0.7352941176470589,7.3500000000000005,25.259999999999998,4.672897196261682,7.009345794392523,0.4411764705882353,0.6666666666666666,0.8333333333333334,0.1,0.2,0,0.4672897196261682,0.029411764705882353,0,0,0,0,0.9345794392523364,3.7383177570093458,0.23529411764705882,0.25,0.25,0.5,0,0,0.4672897196261682,0.029411764705882353,0,0,0,0,0.9345794392523364,4.205607476635514,0.2647058823529412,0.2222222222222222,0.2222222222222222,1,0,2,9,0.2222222222222222,0,0
"Nigel Hayes-Davis","PHX",12,97,0.4667645833333333,0.4583333333333333,9.2,24.98888888888889,0.4975124378109453,0.9950248756218906,0.08333333333333333,0.5,0.5,0,0,2.487562189054726,4.975124378109452,0.4166666666666667,0.5,0.5,0.4,0,0.9950248756218906,1.492537313432836,0.125,0.6666666666666666,0.6666666666666666,0.5,0,0,1.492537313432836,0.125,0,0,0,0,0.4975124378109453,2.985074626865672,0.25,0.16666666666666666,0.16666666666666666,1,0,1,6,0.16666666666666666,0,0
"Ben Saraf","BKN",7,97,0.5686537037037037,0.8148148148148148,3.9642857142857144,24.86923076923077,1.0101010101010102,4.545454545454546,0.3333333333333333,0.2222222222222222,0.3333333333333333,0,0.3333333333333333,1.0101010101010102,2.525252525252525,0.18518518518518517,0.4,0.4,0,0,0,0,0,0,0,0,0,0,2.0202020202020203,0.14814814814814814,0,0,0,0.25,1.5151515151515151,4.545454545454546,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,3,9,0.3333333333333333,0,0
"Pat Connaughton","CHA",10,94,0.5526982142857143,0.8214285714285714,4.545454545454546,25.447058823529414,1.5873015873015872,3.1746031746031744,0.21428571428571427,0.5,0.5,0.6666666666666666,0,2.1164021164021163,2.6455026455026456,0.17857142857142858,0.8,0.8,0.75,0,0,0,0,0,0,0,0,1.5873015873015872,3.1746031746031744,0.21428571428571427,0.5,0.6,1,0.16666666666666666,1.5873015873015872,5.8201058201058204,0.39285714285714285,0.2727272727272727,0.2727272727272727,1,0,3,11,0.2727272727272727,0,0
"Nick Smith Jr.","LAL",6,90,0.48286216216216216,0.5405405405405406,11.68421052631579,26.283333333333335,0.5235602094240838,1.0471204188481675,0.05405405405405406,0.5,0.5,0,0,2.6178010471204187,5.7591623036649215,0.2972972972972973,0.45454545454545453,0.5,0.2,0.09090909090909091,1.0471204188481675,3.141361256544503,0.16216216216216217,0.3333333333333333,0.3333333333333333,0,0,0,0.5235602094240838,0.02702702702702703,0,0,0,0,4.18848167539267,8.900523560209423,0.4594594594594595,0.47058823529411764,0.47058823529411764,0.625,0,8,17,0.47058823529411764,0,0
"KJ Simpson","CHA",6,90,0.5153229729729729,0.5945945945945946,7.143478260869566,26.12857142857143,2.197802197802198,4.395604395604396,0.21621621621621623,0.5,0.5714285714285714,0.25,0.125,2.197802197802198,6.593406593406593,0.32432432432432434,0.3333333333333333,0.36363636363636365,0,0.08333333333333333,0,1.6483516483516483,0.08108108108108109,0,0,0,0,0.5494505494505495,0.5494505494505495,0.02702702702702703,1,1,1,0,2.197802197802198,7.142857142857143,0.35135135135135137,0.3076923076923077,0.3076923076923077,1,0,4,13,0.3076923076923077,0,0
"Taelon Peter","IND",10,90,0.5210729166666667,0.9166666666666666,11.4,25.836363636363636,0,0,0,0,0,0,0,0.5181347150259067,0.5181347150259067,0.041666666666666664,1,1,0,0,0,0.5181347150259067,0.041666666666666664,0,0,0,0,0.5181347150259067,4.66321243523316,0.375,0.1111111111111111,0.1111111111111111,1,0,2.0725388601036268,6.7357512953367875,0.5416666666666666,0.3076923076923077,0.3076923076923077,0.75,0,4,13,0.3076923076923077,0,0
"Gabe Vincent","LAL",4,88,0.523509375,0.8125,13.133333333333333,25.876923076923074,0,0,0,0,0,0,0,0,0.546448087431694,0.0625,0,0,0,1,0.546448087431694,1.092896174863388,0.125,0.5,1,1,0.5,1.092896174863388,2.185792349726776,0.25,0.5,0.5,1,0,1.092896174863388,4.918032786885246,0.5625,0.2222222222222222,0.25,1,0.1111111111111111,2,9,0.2222222222222222,0,0
"Branden Carlson","OKC",10,86,0.5851583333333333,0.9,3.1333333333333333,25.58,4.624277456647399,6.936416184971098,0.4,0.6666666666666666,0.7272727272727273,0.75,0.08333333333333333,0.5780346820809249,1.1560693641618498,0.06666666666666667,0.5,1,1,0.5,0,0.5780346820809249,0.03333333333333333,0,0,0,0,0,1.1560693641618498,0.06666666666666667,0,0,0,0,2.3121387283236996,7.514450867052023,0.43333333333333335,0.3076923076923077,0.3076923076923077,1,0,4,13,0.3076923076923077,0,0
"Julian Phillips","CHI",12,84,0.5866895833333333,0.875,2.9416666666666664,23.833333333333332,3.4482758620689653,5.172413793103448,0.375,0.6666666666666666,0.75,0.8333333333333334,0.1111111111111111,0,1.7241379310344827,0.125,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,1.1494252873563218,6.32183908045977,0.4583333333333333,0.18181818181818182,0.18181818181818182,1,0,0.5747126436781609,0.5747126436781609,0.041666666666666664,1,1,1,0,1,1,1,0,0
"Jett Howard","ORL",10,84,0.5079965517241379,0.8620689655172413,6.7,25.477272727272727,0.6024096385542169,1.8072289156626506,0.10344827586206896,0.3333333333333333,0.3333333333333333,0,0,0,1.8072289156626506,0.10344827586206896,0,0,0,0,0.6024096385542169,0.6024096385542169,0.034482758620689655,1,1,1,0,0.6024096385542169,2.4096385542168677,0.13793103448275862,0.25,0.25,1,0,4.216867469879518,10.843373493975903,0.6206896551724138,0.3888888888888889,0.3888888888888889,1,0,7,18,0.3888888888888889,0,0
"Tidjane Salaün","CHA",7,83,0.5570552631578947,0.8947368421052632,3.1142857142857143,25.633333333333336,1.744186046511628,2.9069767441860463,0.2631578947368421,0.6,0.6,0.6666666666666666,0,0,1.1627906976744187,0.10526315789473684,0,0,0,0.5,0,0,0,0,0,0,0,0,1.1627906976744187,0.10526315789473684,0,0,0,0,2.3255813953488373,5.813953488372093,0.5263157894736842,0.4,0.4,1,0,4,10,0.4,0,0
"Asa Newell","ATL",9,82,0.5846703125,0.90625,2.78125,23.91875,4.093567251461988,7.60233918128655,0.40625,0.5384615384615384,0.7777777777777778,0.42857142857142855,0.3076923076923077,0.5847953216374269,1.7543859649122806,0.09375,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0,0,0,3.508771929824561,7.017543859649122,0.375,0.5,0.5,1,0,1.1695906432748537,2.3391812865497075,0.125,0.5,0.5,1,0,2,4,0.5,0,0
"Obi Toppin","IND",3,82,0.5449875,0.8055555555555556,5.473684210526316,25.294117647058822,4.597701149425287,6.896551724137931,0.3333333333333333,0.6666666666666666,0.7272727272727273,0.375,0.08333333333333333,2.2988505747126435,3.4482758620689653,0.16666666666666666,0.6666666666666666,0.8,0.5,0.16666666666666666,0,0.5747126436781609,0.027777777777777776,0,0,0,0,0,2.2988505747126435,0.1111111111111111,0,0,0,0,1.7241379310344827,7.471264367816092,0.3611111111111111,0.23076923076923078,0.23076923076923078,1,0,3,13,0.23076923076923078,0,0
"Duop Reath","POR",10,81,0.5367645833333333,0.9583333333333334,5.15,24.91818181818182,0.5747126436781609,0.5747126436781609,0.041666666666666664,1,1,1,0,0,0.5747126436781609,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,4.022988505747127,4.597701149425287,0.3333333333333333,0.875,0.875,1,0,3.4482758620689653,8.045977011494253,0.5833333333333334,0.42857142857142855,0.42857142857142855,1,0,6,14,0.42857142857142855,0,0
"Dereck Lively II","DAL",5,80,0.6838142857142857,0.8571428571428571,2.207142857142857,0,4.651162790697675,6.976744186046512,0.8571428571428571,0.6666666666666666,0.7272727272727273,0.875,0.08333333333333333,0.5813953488372093,1.1627906976744187,0.14285714285714285,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spencer Jones","DEN",9,78,0.6226611111111111,1,0.95,24.68,1.8181818181818181,2.4242424242424243,0.4444444444444444,0.75,0.75,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6060606060606061,1.8181818181818181,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,0.6060606060606061,1.2121212121212122,0.2222222222222222,0.5,0.5,1,0,1,2,0.5,0,0
"Caleb Love","POR",6,77,0.5152641025641026,0.8205128205128205,5.3125,26.339130434782607,2.272727272727273,5.113636363636363,0.23076923076923078,0.4444444444444444,0.5714285714285714,0.25,0.2222222222222222,1.7045454545454546,3.409090909090909,0.15384615384615385,0.5,0.5,0.3333333333333333,0,0.5681818181818182,0.5681818181818182,0.02564102564102564,1,1,0,0,0.5681818181818182,1.7045454545454546,0.07692307692307693,0.3333333333333333,0.3333333333333333,1,0,2.840909090909091,11.363636363636363,0.5128205128205128,0.25,0.25,0.8,0,5,20,0.25,0,0
"Gui Santos","GSW",12,77,0.5367952380952381,0.9523809523809523,2.62,25.85,1.8987341772151898,2.5316455696202533,0.19047619047619047,0.75,0.75,1,0,0.6329113924050633,0.6329113924050633,0.047619047619047616,1,1,1,0,0,0,0,0,0,0,0,0.6329113924050633,1.2658227848101267,0.09523809523809523,0.5,0.5,1,0,2.5316455696202533,8.860759493670885,0.6666666666666666,0.2857142857142857,0.2857142857142857,1,0,4,14,0.2857142857142857,0,0
"Olivier-Maxence Prosper","MEM",9,76,0.5897574999999999,0.7,4.3933333333333335,24.66,3.6363636363636362,5.454545454545454,0.45,0.6666666666666666,0.6666666666666666,1,0,2.4242424242424243,3.0303030303030303,0.25,0.8,0.8,0.75,0,0,0.6060606060606061,0.05,0,0,0,1,0,1.2121212121212122,0.1,0,0,0,0,0,1.8181818181818181,0.15,0,0,0,0,0,3,0,0,0
"Chris Boucher","BOS",7,76,0.5657409090909091,0.8636363636363636,4.11,25.308333333333334,3.401360544217687,4.761904761904762,0.3181818181818182,0.7142857142857143,0.8333333333333334,0.6,0.14285714285714285,0.6802721088435374,1.3605442176870748,0.09090909090909091,0.5,0.5,1,0,0,0.6802721088435374,0.045454545454545456,0,0,0,0,0,2.0408163265306123,0.13636363636363635,0,0,0,0,0.6802721088435374,6.122448979591836,0.4090909090909091,0.1111111111111111,0.1111111111111111,1,0,1,9,0.1111111111111111,0,0
"Nae'Qwan Tomlin","CLE",6,76,0.6592333333333333,0.9259259259259259,2.0157894736842104,24.8875,8.074534161490684,10.559006211180124,0.6296296296296297,0.7647058823529411,0.8125,0.6153846153846154,0.058823529411764705,0.6211180124223602,1.2422360248447204,0.07407407407407407,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1.8633540372670807,0.1111111111111111,0,0,0,0,0,3.1055900621118013,0.18518518518518517,0,0,0,0,0,5,0,0,0
"Gary Harris","MIL",8,76,0.5466970588235295,0.7647058823529411,5.271428571428571,24.240000000000002,1.342281879194631,2.0134228187919465,0.17647058823529413,0.6666666666666666,0.6666666666666666,1,0,1.342281879194631,2.684563758389262,0.23529411764705882,0.5,0.6666666666666666,1,0.25,0,0,0,0,0,0,0,2.0134228187919465,4.697986577181208,0.4117647058823529,0.42857142857142855,0.42857142857142855,1,0,0.6711409395973155,2.0134228187919465,0.17647058823529413,0.3333333333333333,0.5,1,0.3333333333333333,1,3,0.3333333333333333,0,0
"Maxime Raynaud","SAC",6,74,0.4996391304347826,0.391304347826087,6.205,26.566666666666666,1.8072289156626506,3.6144578313253013,0.2608695652173913,0.5,0.5,0,0,3.6144578313253013,7.831325301204819,0.5652173913043478,0.46153846153846156,0.5454545454545454,1,0.15384615384615385,0,0.6024096385542169,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0,0,1.8072289156626506,0.13043478260869565,0,0,0,0,0,3,0,0,0
"Jordan McLaughlin","SAS",8,74,0.5757645833333334,0.875,4.166666666666667,24.7,3.1847133757961785,3.821656050955414,0.25,0.8333333333333334,0.8333333333333334,0.2,0,0,1.2738853503184713,0.08333333333333333,0,0,0,0,0,0.6369426751592356,0.041666666666666664,0,0,0,0,0.6369426751592356,5.095541401273885,0.3333333333333333,0.125,0.125,1,0,2.5477707006369426,4.45859872611465,0.2916666666666667,0.5714285714285714,0.5714285714285714,1,0,4,7,0.5714285714285714,0,0
