"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Tari Eason","HOU",11,255,528,23.863636363636363,3.787878787878788,7.954545454545454,0.47619047619047616,5.113636363636363,10.037878787878787,0.5094339622641509,0.5094339622641509,0.946969696969697,2.272727272727273,5.303030303030303,14.772727272727273,0.5681818181818182,0.3,0.4,0.9629629629629629,0.5578947368421052,0.5673351063829788,0.6368421052631579,0.6428571428571429,1.893939393939394,0.946969696969697,0.11904761904761904,0,0,18.425196850393704
"LaMelo Ball","CHA",8,255,552,31.884057971014492,6.702898550724638,13.58695652173913,0.49333333333333335,4.166666666666667,13.22463768115942,0.3150684931506849,0.3150684931506849,5.978260869565218,1.4492753623188406,11.956521739130435,9.23913043478261,3.260869565217391,0.10810810810810811,0.12903225806451613,0.7391304347826086,0.49324324324324326,0.5151868243243243,0.4831081081081081,0.5303030303030303,2.1739130434782608,1.2681159420289856,0.09333333333333334,0,0,30.476190476190478
"Jakob Poeltl","TOR",10,254,537,21.042830540037244,8.752327746741155,12.104283054003725,0.7230769230769231,0,0,0,0,3.538175046554935,14.8975791433892,2.60707635009311,0,0,0.851063829787234,1,0,0,0.6084938461538462,0.7230769230769231,0.6890243902439024,2.60707635009311,0.74487895716946,0.06153846153846154,0,0,15.384615384615383
"Jamal Shead","TOR",14,253,534,16.292134831460675,2.4344569288389515,5.430711610486892,0.4482758620689655,2.9962546816479403,7.116104868913857,0.42105263157894735,0.42105263157894735,2.4344569288389515,1.4981273408239701,3.3707865168539324,7.303370786516854,1.6853932584269662,0.3076923076923077,0.3076923076923077,0.8125,0.5671641791044776,0.5543179104477611,0.5522388059701493,0.5878378378378378,0,1.1235955056179776,0.20689655172413793,0,0,14.983713355048861
"Mouhamed Gueye","ATL",15,253,529,18.525519848771268,5.671077504725898,8.128544423440454,0.6976744186046512,2.0793950850661624,7.3724007561436675,0.28205128205128205,0.28205128205128205,0.945179584120983,9.829867674858223,1.5122873345935728,6.238185255198488,0,0.8666666666666667,1,1,0.47560975609756095,0.5799896341463415,0.5670731707317073,0.5764705882352941,1.5122873345935728,0.1890359168241966,0.023255813953488372,0,0,16.554054054054053
"Jalen Suggs","ORL",11,253,541,25.508317929759706,5.175600739371534,6.839186691312385,0.7567567567567568,3.3271719038817005,9.611829944547136,0.34615384615384615,0.34615384615384615,5.175600739371534,3.6968576709796674,6.654343807763401,8.317929759704251,1.6635859519408502,0.35714285714285715,0.38461538461538464,0.8333333333333334,0.5842696629213483,0.5572275280898876,0.6179775280898876,0.6601941747572816,0.7393715341959335,0.18484288354898337,0.02702702702702703,0.18484288354898337,0.019230769230769232,21.93548387096774
"Will Richard","GSW",14,252,544,23.529411764705884,4.779411764705882,6.0661764705882355,0.7878787878787878,3.4926470588235294,8.272058823529411,0.4222222222222222,0.4222222222222222,3.4926470588235294,6.25,3.3088235294117645,9.926470588235293,0.5514705882352942,0.6538461538461539,0.8947368421052632,0.9473684210526315,0.5769230769230769,0.5640544871794873,0.6987179487179487,0.7191011235955056,2.573529411764706,0.5514705882352942,0.09090909090909091,0,0,15.92356687898089
"Nicolas Batum","LAC",14,250,502,11.752988047808765,0.398406374501992,0.9960159362549801,0.4,3.3864541832669324,10.358565737051793,0.3269230769230769,0.3269230769230769,0.796812749003984,0.398406374501992,0.398406374501992,10.159362549800797,0,0.5,0.5,1,0.9122807017543859,0.5437070175438596,0.4824561403508772,0.5,0,0,0,0.199203187250996,0.019230769230769232,11.858407079646017
"Dalton Knecht","LAL",14,249,517,19.148936170212767,4.6421663442940035,7.350096711798839,0.631578947368421,2.9013539651837523,8.897485493230175,0.32608695652173914,0.32608695652173914,1.1605415860735009,5.802707930367505,3.481624758220503,8.123791102514506,0.5802707930367504,0.625,0.6818181818181818,0.9333333333333333,0.5476190476190477,0.5309119047619048,0.5535714285714286,0.5625,0.7736943907156673,0.5802707930367504,0.07894736842105263,0.19342359767891681,0.021739130434782608,16.49484536082474
"Goga Bitadze","ORL",15,249,514,17.315175097276263,6.031128404669261,7.782101167315175,0.775,0.38910505836575876,1.1673151750972763,0.3333333333333333,0.3333333333333333,4.085603112840467,7.782101167315175,4.280155642023346,1.1673151750972763,0,0.6451612903225806,0.9523809523809523,1,0.13043478260869565,0.5956782608695652,0.7391304347826086,0.7416666666666667,3.8910505836575875,0.38910505836575876,0.05,0,0,11.16751269035533
"Aaron Wiggins","OKC",9,248,519,25.626204238921,5.009633911368016,9.826589595375722,0.5098039215686274,4.8169556840077075,11.560693641618498,0.4166666666666667,0.4166666666666667,1.1560693641618498,6.165703275529865,3.8535645472061657,13.294797687861271,1.1560693641618498,0.6153846153846154,0.6666666666666666,0.92,0.5405405405405406,0.5667157657657658,0.5720720720720721,0.5782608695652174,0.7707129094412332,0.7707129094412332,0.0784313725490196,0,0,21.05263157894737
"Khris Middleton","WAS",10,248,524,18.893129770992367,5.534351145038168,9.923664122137405,0.5576923076923077,1.717557251908397,5.343511450381679,0.32142857142857145,0.32142857142857145,2.6717557251908395,6.106870229007634,4.961832061068702,4.00763358778626,1.1450381679389312,0.5517241379310345,0.5925925925925926,0.7777777777777778,0.35,0.5111975,0.53125,0.5568181818181818,0.7633587786259542,0.9541984732824428,0.09615384615384616,0,0,17.36930860033727
"Corey Kispert","WAS",13,247,542,19.18819188191882,3.321033210332103,4.612546125461255,0.72,3.321033210332103,8.671586715867159,0.3829787234042553,0.3829787234042553,2.5830258302583027,4.797047970479705,1.845018450184502,9.409594095940959,0.5535055350553506,0.7222222222222222,0.7647058823529411,0.9444444444444444,0.6527777777777778,0.5527430555555556,0.625,0.6582278481012658,0.36900369003690037,0.5535055350553506,0.12,0.18450184501845018,0.02127659574468085,14.521452145214523
"Vít Krejčí","ATL",11,247,505,23.762376237623762,2.5742574257425743,3.9603960396039604,0.65,5.742574257425742,12.277227722772277,0.46774193548387094,0.46774193548387094,1.386138613861386,3.9603960396039604,1.188118811881188,16.03960396039604,1.188118811881188,0.7692307692307693,0.7692307692307693,0.9310344827586207,0.7560975609756098,0.543370731707317,0.6890243902439024,0.6976744186046512,0,0.594059405940594,0.15,0,0,16.291161178509533
"Al Horford","GSW",11,243,508,12.401574803149606,1.3779527559055118,3.7401574803149606,0.3684210526315789,2.952755905511811,9.251968503937007,0.3191489361702128,0.3191489361702128,0.7874015748031497,1.968503937007874,0.7874015748031497,8.858267716535433,0,0.7142857142857143,0.7142857142857143,1,0.7121212121212122,0.527340909090909,0.44696969696969696,0.4632352941176471,0,0.5905511811023622,0.15789473684210525,0,0,14.510489510489512
"Bam Adebayo","MIA",8,243,531,29.943502824858758,7.532956685499058,14.500941619585687,0.5194805194805194,3.0131826741996233,8.851224105461393,0.3404255319148936,0.3404255319148936,5.83804143126177,10.922787193973635,4.143126177024482,9.03954802259887,0,0.725,0.7435897435897436,1,0.3790322580645161,0.5394282258064516,0.5161290322580645,0.5602836879432624,0.3766478342749529,0.9416195856873822,0.06493506493506493,0,0,26.678141135972464
"Steven Adams","HOU",11,239,489,13.701431492842536,5.112474437627812,10.020449897750511,0.5102040816326531,0,0,0,0,3.476482617586912,4.08997955010225,6.134969325153374,0,0,0.4,1,0,0,0.5968326530612246,0.5102040816326531,0.5583333333333333,6.134969325153374,0.40899795501022496,0.04081632653061224,0,0,12.121212121212121
"Oso Ighodaro","PHX",15,236,478,15.271966527196653,6.694560669456067,11.92468619246862,0.5614035087719298,0,0,0,0,1.8828451882845187,10.878661087866108,2.510460251046025,0,0,0.8125,0.8666666666666667,0,0,0.543342105263158,0.5614035087719298,0.5793650793650794,0.8368200836820083,1.4644351464435146,0.12280701754385964,0,0,14.882032667876588
"Gradey Dick","TOR",14,234,506,21.343873517786562,3.3596837944664033,6.324110671936759,0.53125,3.3596837944664033,9.288537549407115,0.3617021276595745,0.3617021276595745,4.545454545454546,5.533596837944664,1.1857707509881423,10.079051383399209,0,0.8235294117647058,0.8235294117647058,1,0.5949367088607594,0.5620632911392405,0.5379746835443038,0.5815217391304348,0,1.1857707509881423,0.1875,0,0,17.017543859649123
"Jordan Clarkson","NYK",13,233,483,28.571428571428573,6.418219461697722,10.973084886128364,0.5849056603773585,3.9337474120082816,10.766045548654244,0.36538461538461536,0.36538461538461536,3.9337474120082816,7.0393374741200825,5.797101449275362,10.559006211180124,1.2422360248447204,0.5483870967741935,0.5862068965517241,0.8947368421052632,0.49523809523809526,0.5622566666666666,0.5666666666666667,0.6052631578947368,0.8281573498964804,0.4140786749482402,0.03773584905660377,0.2070393374741201,0.019230769230769232,22.380106571936057
"Kristaps Porziņģis","ATL",9,232,487,32.03285420944559,7.186858316221766,14.168377823408624,0.5072463768115942,2.8747433264887063,9.240246406570842,0.3111111111111111,0.3111111111111111,9.034907597535934,8.213552361396303,6.160164271047228,8.624229979466119,0,0.5714285714285714,0.6666666666666666,1,0.39473684210526316,0.528055701754386,0.49122807017543857,0.5693430656934306,2.0533880903490758,0.6160164271047228,0.043478260869565216,0,0,26.344086021505376
"Sandro Mamukelashvili","TOR",13,232,501,24.35129740518962,5.9880239520958085,8.982035928143713,0.6666666666666666,2.7944111776447107,6.187624750499002,0.45161290322580644,0.45161290322580644,3.992015968063872,8.383233532934131,3.592814371257485,8.383233532934131,0,0.7,0.75,1,0.40789473684210525,0.6047072368421053,0.6710526315789473,0.7011494252873564,0.7984031936127745,0.5988023952095808,0.06666666666666667,0,0,17.584369449378332
"Dru Smith","MIA",14,232,511,17.22113502935421,3.9138943248532287,7.045009784735812,0.5555555555555556,2.3483365949119372,6.066536203522505,0.3870967741935484,0.3870967741935484,2.3483365949119372,3.9138943248532287,3.9138943248532287,6.457925636007828,0.5870841487279843,0.5,0.5882352941176471,0.9166666666666666,0.4626865671641791,0.5423194029850746,0.5671641791044776,0.5958904109589042,1.1741682974559686,1.36986301369863,0.19444444444444445,0,0,14.604810996563574
"Quinten Post","GSW",16,227,452,18.805309734513273,2.8761061946902653,4.424778761061947,0.65,3.982300884955752,11.504424778761061,0.34615384615384615,0.34615384615384615,1.1061946902654867,3.0973451327433628,2.6548672566371683,11.946902654867257,0,0.5384615384615384,0.7,1,0.7222222222222222,0.5492284722222222,0.5555555555555556,0.5666666666666667,1.3274336283185841,0.22123893805309736,0.05,0.22123893805309736,0.019230769230769232,16.40625
"Cam Thomas","BKN",8,226,465,36.55913978494624,7.956989247311828,18.70967741935484,0.42528735632183906,3.4408602150537635,9.46236559139785,0.36363636363636365,0.36363636363636365,10.32258064516129,6.881720430107527,9.03225806451613,5.806451612903226,4.516129032258065,0.43243243243243246,0.4444444444444444,0.5625,0.33587786259541985,0.4903015267175573,0.46564885496183206,0.5487012987012987,0.43010752688172044,1.2903225806451613,0.06896551724137931,0,0,31.835205992509366
"Keaton Wallace","ATL",14,222,455,14.945054945054945,2.197802197802198,5.054945054945055,0.43478260869565216,3.2967032967032965,7.6923076923076925,0.42857142857142855,0.42857142857142855,0.6593406593406593,0.8791208791208791,3.5164835164835164,7.912087912087912,1.978021978021978,0.2,0.2,0.8,0.603448275862069,0.5010758620689655,0.5603448275862069,0.5573770491803278,0,0.6593406593406593,0.13043478260869565,0,0,14.341846758349705
"Cam Whitmore","WAS",13,221,476,24.369747899159663,7.142857142857143,13.655462184873949,0.5230769230769231,2.310924369747899,7.142857142857143,0.3235294117647059,0.3235294117647059,3.1512605042016806,7.983193277310924,6.302521008403361,3.7815126050420167,3.1512605042016806,0.5588235294117647,0.6129032258064516,0.5454545454545454,0.3434343434343434,0.5587005050505051,0.51010101010101,0.5420560747663551,1.2605042016806722,2.310924369747899,0.16923076923076924,0,0,22.5140712945591
"Collin Murray-Boyles","TOR",11,220,446,20.85201793721973,5.605381165919282,11.210762331838565,0.5,2.0179372197309418,4.0358744394618835,0.5,0.5,3.587443946188341,8.52017937219731,2.690582959641256,6.053811659192825,0,0.76,0.8636363636363636,1,0.2647058823529412,0.5993330882352941,0.5661764705882353,0.5961538461538461,1.345291479820628,0.4484304932735426,0.04,0,0,17.964071856287426
"Daniss Jenkins","DET",10,219,463,25.48596112311015,7.34341252699784,14.254859611231101,0.5151515151515151,2.8077753779697625,6.263498920086393,0.4482758620689655,0.4482758620689655,2.375809935205184,3.8876889848812093,10.799136069114471,8.423326133909287,0,0.2647058823529412,0.28125,1,0.30526315789473685,0.5015234042553192,0.5631578947368421,0.5728155339805825,0.8639308855291576,1.511879049676026,0.10606060606060606,0,0,21.755027422303474
"Trendon Watford","PHI",10,213,448,19.866071428571427,6.696428571428571,11.830357142857142,0.5660377358490566,1.1160714285714286,2.6785714285714284,0.4166666666666667,0.4166666666666667,3.125,7.142857142857143,6.25,3.3482142857142856,0,0.5333333333333333,0.5925925925925926,1,0.18461538461538463,0.5452276923076923,0.5769230769230769,0.6180555555555556,1.3392857142857142,1.5625,0.1320754716981132,0,0,16.475095785440615
"Brook Lopez","LAC",14,213,422,22.03791469194313,3.3175355450236967,5.687203791469194,0.5833333333333334,4.502369668246446,12.796208530805687,0.35185185185185186,0.35185185185185186,1.8957345971563981,4.265402843601896,2.3696682464454977,13.507109004739336,0,0.6428571428571429,0.6428571428571429,1,0.6923076923076923,0.5004442307692307,0.5448717948717948,0.5602409638554217,0,0.23696682464454977,0.041666666666666664,0,0,20.38216560509554
"Jordan Poole","NOP",7,212,445,27.191011235955056,3.3707865168539324,8.98876404494382,0.375,4.49438202247191,13.258426966292134,0.3389830508474576,0.3389830508474576,6.966292134831461,2.696629213483146,4.044943820224719,7.415730337078652,6.067415730337078,0.4,0.42857142857142855,0.55,0.5959595959595959,0.539510101010101,0.45454545454545453,0.5225225225225225,0.449438202247191,2.0224719101123596,0.225,0.2247191011235955,0.01694915254237288,24.137931034482758
"Bogdan Bogdanović","LAC",8,209,407,18.91891891891892,2.9484029484029484,6.142506142506143,0.48,3.43980343980344,10.073710073710073,0.34146341463414637,0.34146341463414637,2.7027027027027026,0.4914004914004914,5.405405405405405,6.6339066339066335,3.6855036855036856,0.08333333333333333,0.08333333333333333,0.6428571428571429,0.6212121212121212,0.5124462121212121,0.5,0.5347222222222222,0,0.2457002457002457,0.04,0.2457002457002457,0.024390243902439025,18.625277161862527
"Jalen Smith","CHI",13,208,444,29.954954954954953,6.081081081081081,10.135135135135135,0.6,4.954954954954955,12.387387387387387,0.4,0.4,2.9279279279279278,8.558558558558559,3.6036036036036037,14.864864864864865,0,0.7037037037037037,0.9047619047619048,1,0.55,0.571782,0.6,0.6214953271028038,2.7027027027027026,0.9009009009009009,0.08888888888888889,0.22522522522522523,0.01818181818181818,23.21083172147002
"Daniel Gafford","DAL",9,207,429,22.377622377622377,8.624708624708624,13.053613053613054,0.6607142857142857,0,0,0,0,5.128205128205129,10.722610722610723,6.526806526806527,0,0,0.6216216216216216,0.8518518518518519,0,0,0.5896821428571428,0.6607142857142857,0.7164179104477612,4.662004662004662,1.6317016317016317,0.125,0,0,15.811088295687885
"Day'Ron Sharpe","BKN",13,206,419,22.195704057279237,7.637231503579952,10.262529832935561,0.7441860465116279,0.7159904534606205,2.863961813842482,0.25,0.25,4.77326968973747,8.1145584725537,7.159904534606206,2.1479713603818618,0,0.53125,0.7083333333333334,1,0.21818181818181817,0.5586954545454546,0.6636363636363637,0.6838235294117647,3.818615751789976,0.477326968973747,0.046511627906976744,0,0,18.940936863543786
"Jordan Goodwin","PHX",12,205,421,19.71496437054632,3.8004750593824226,8.31353919239905,0.45714285714285713,3.5629453681710213,9.026128266033254,0.39473684210526316,0.39473684210526316,1.4251781472684086,3.32541567695962,4.275534441805226,9.263657957244655,1.4251781472684086,0.4375,0.6363636363636364,0.8666666666666667,0.5205479452054794,0.5339876712328767,0.5273972602739726,0.5460526315789473,2.375296912114014,0.4750593824228028,0.05714285714285714,0.2375296912114014,0.02631578947368421,17.693836978131213
"Luka Garza","BOS",14,205,414,24.154589371980677,6.763285024154589,9.903381642512077,0.6829268292682927,1.932367149758454,5.072463768115942,0.38095238095238093,0.38095238095238093,4.830917874396135,7.729468599033816,5.797101449275362,5.797101449275362,0,0.5714285714285714,0.8888888888888888,1,0.3387096774193548,0.5474362903225806,0.6451612903225806,0.684931506849315,4.830917874396135,1.6908212560386473,0.17073170731707318,0,0,16.155419222903888
"Drew Eubanks","SAC",14,205,430,20.697674418604652,8.604651162790697,12.790697674418604,0.6727272727272727,0,0.23255813953488372,0,0,3.488372093023256,15.813953488372093,1.3953488372093024,0,0,0.918918918918919,0.9714285714285714,0,0.017857142857142856,0.5198071428571429,0.6607142857142857,0.6357142857142857,0.9302325581395349,0.23255813953488372,0.01818181818181818,0,0,17.364016736401673
"De'Aaron Fox","SAS",6,204,427,31.850117096018735,8.899297423887587,14.988290398126464,0.59375,3.51288056206089,9.36768149882904,0.375,0.375,3.51288056206089,6.0889929742388755,11.7096018735363,5.620608899297424,4.918032786885246,0.34210526315789475,0.37142857142857144,0.5333333333333333,0.38461538461538464,0.5356798076923077,0.5817307692307693,0.6126126126126126,1.405152224824356,1.17096018735363,0.078125,0,0,28.059071729957804
"Tony Bradley","IND",14,204,418,18.89952153110048,7.894736842105263,13.157894736842104,0.6,0,0.23923444976076555,0,0,3.110047846889952,11.004784688995215,4.784688995215311,0,0,0.696969696969697,0.8846153846153846,0,0.017857142857142856,0.5458142857142857,0.5892857142857143,0.6076923076923076,3.349282296650718,1.674641148325359,0.12727272727272726,0,0,14.229249011857709
"Vince Williams Jr.","MEM",10,203,423,20.33096926713948,3.0732860520094563,6.382978723404255,0.48148148148148145,3.5460992907801416,10.401891252955084,0.3409090909090909,0.3409090909090909,3.5460992907801416,1.8912529550827424,4.25531914893617,8.51063829787234,2.127659574468085,0.3076923076923077,0.3333333333333333,0.8,0.6197183098591549,0.54645,0.5,0.5379746835443038,0.4728132387706856,0,0,0,0,20.28985507246377
"Jay Huff","IND",14,202,435,17.471264367816094,3.218390804597701,5.287356321839081,0.6086956521739131,2.9885057471264367,11.264367816091953,0.2653061224489796,0.2653061224489796,2.0689655172413794,4.597701149425287,1.839080459770115,8.96551724137931,0,0.7142857142857143,0.8333333333333334,1,0.6805555555555556,0.5445756944444444,0.4652777777777778,0.48717948717948717,0.9195402298850575,0.22988505747126436,0.043478260869565216,0,0,16.862745098039216
"Kawhi Leonard","LAC",6,201,407,35.87223587223587,9.582309582309582,17.1990171990172,0.5571428571428572,3.43980343980344,8.5995085995086,0.4,0.4,6.388206388206388,5.896805896805897,13.267813267813267,6.6339066339066335,3.6855036855036856,0.3076923076923077,0.3333333333333333,0.6428571428571429,0.3333333333333333,0.4898242857142857,0.5714285714285714,0.625,1.4742014742014742,0.2457002457002457,0.014285714285714285,0,0,27.429805615550755
"Jaxson Hayes","LAL",12,200,411,15.571776155717762,6.326034063260341,9.002433090024331,0.7027027027027027,0.24330900243309003,0.24330900243309003,1,1,2.18978102189781,10.218978102189782,2.4330900243309004,0.7299270072992701,0,0.8076923076923077,1,1,0.02631578947368421,0.627471052631579,0.7236842105263158,0.7272727272727273,2.4330900243309004,0.9732360097323601,0.10810810810810811,0,0,10.729613733905579
"Andrew Nembhard","IND",7,200,422,29.14691943127962,5.687203791469194,12.559241706161137,0.4528301886792453,3.080568720379147,9.47867298578199,0.325,0.325,8.530805687203792,2.843601895734597,8.530805687203792,5.687203791469194,3.5545023696682465,0.25,0.25,0.6153846153846154,0.43010752688172044,0.4918768817204301,0.46774193548387094,0.555045871559633,0,0.23696682464454977,0.018867924528301886,0.47393364928909953,0.05,25.609756097560975
"Caris LeVert","DET",10,198,422,22.274881516587676,5.450236966824645,9.24170616113744,0.5897435897435898,2.843601895734597,7.109004739336493,0.4,0.4,2.843601895734597,6.161137440758294,4.739336492890995,4.265402843601896,4.265402843601896,0.5652173913043478,0.5652173913043478,0.5,0.43478260869565216,0.5251739130434783,0.5942028985507246,0.6025641025641025,0,0.47393364928909953,0.05128205128205128,0,0,20
"Jaylen Clark","MIN",12,197,403,14.88833746898263,3.225806451612903,5.955334987593052,0.5416666666666666,1.9851116625310175,5.459057071960298,0.36363636363636365,0.36363636363636365,2.4813895781637716,2.4813895781637716,3.970223325062035,5.955334987593052,0,0.38461538461538464,0.5555555555555556,1,0.4782608695652174,0.5906065217391304,0.5434782608695652,0.5555555555555556,1.9851116625310175,0.24813895781637718,0.041666666666666664,0,0,12.215320910973086
"Jordan Hawkins","NOP",13,194,387,15.24547803617571,3.10077519379845,7.751937984496124,0.4,2.5839793281653747,10.335917312661499,0.25,0.25,1.2919896640826873,4.134366925064599,2.0671834625322996,6.976744186046512,0.7751937984496124,0.6666666666666666,0.7272727272727273,0.9,0.5714285714285714,0.5042028571428571,0.38571428571428573,0.4041095890410959,0.5167958656330749,0.25839793281653745,0.03333333333333333,0,0,17.46031746031746
"Tobias Harris","DET",6,193,411,19.708029197080293,4.866180048661801,10.46228710462287,0.46511627906976744,1.9464720194647203,6.81265206812652,0.2857142857142857,0.2857142857142857,4.13625304136253,4.37956204379562,5.35279805352798,5.839416058394161,0,0.45,0.5294117647058824,1,0.39436619718309857,0.5189577464788732,0.4507042253521127,0.5192307692307693,1.4598540145985401,0.9732360097323601,0.09302325581395349,0,0,17.479674796747968
"Tyus Jones","ORL",15,193,397,7.052896725440806,2.0151133501259446,4.534005037783375,0.4444444444444444,1.0075566750629723,5.289672544080605,0.19047619047619047,0.19047619047619047,0,2.0151133501259446,2.0151133501259446,3.022670025188917,0,0.5,0.5714285714285714,1,0.5384615384615384,0.5461474358974359,0.358974358974359,0.358974358974359,0.5037783375314862,0.7556675062972292,0.16666666666666666,0,0,9.421841541755889
"Nique Clifford","SAC",10,192,420,11.19047619047619,2.619047619047619,6.666666666666667,0.39285714285714285,1.4285714285714286,5.476190476190476,0.2608695652173913,0.2608695652173913,1.6666666666666667,2.857142857142857,2.380952380952381,3.5714285714285716,0.7142857142857143,0.5454545454545454,0.6666666666666666,0.8333333333333334,0.45098039215686275,0.510257843137255,0.39215686274509803,0.41964285714285715,0.9523809523809523,0.7142857142857143,0.10714285714285714,0.23809523809523808,0.043478260869565216,13.375796178343949
"Brice Sensabaugh","UTA",13,191,414,27.053140096618357,3.864734299516908,5.555555555555555,0.6956521739130435,5.314009661835748,15.458937198067632,0.34375,0.34375,3.3816425120772946,6.280193236714976,1.4492753623188406,15.217391304347826,0.7246376811594203,0.8125,0.8666666666666667,0.9545454545454546,0.735632183908046,0.5266241379310345,0.5632183908045977,0.6021505376344086,0.4830917874396135,0.966183574879227,0.17391304347826086,0,0,22.317596566523605
"Marvin Bagley III","WAS",13,190,421,22.327790973871736,8.31353919239905,12.351543942992874,0.6730769230769231,0.7125890736342043,1.4251781472684086,0.5,0.5,3.5629453681710213,9.026128266033254,7.600950118764845,2.137767220902613,0,0.5428571428571428,0.8260869565217391,1,0.10344827586206896,0.5680431034482759,0.6810344827586207,0.7121212121212122,5.7007125890736345,1.4251781472684086,0.11538461538461539,0,0,16.455696202531644
"Jeremiah Robinson-Earl","IND",9,187,385,12.727272727272727,4.1558441558441555,9.35064935064935,0.4444444444444444,0.7792207792207793,4.415584415584416,0.17647058823529413,0.17647058823529413,2.0779220779220777,3.6363636363636362,4.675324675324675,2.3376623376623376,0,0.4375,0.875,1,0.32075471698113206,0.5430962264150944,0.3867924528301887,0.4375,4.1558441558441555,1.8181818181818181,0.19444444444444445,0,0,13.362068965517242
"Jalen Wilson","BKN",12,185,365,18.63013698630137,1.36986301369863,4.657534246575342,0.29411764705882354,4.383561643835616,10.684931506849315,0.41025641025641024,0.41025641025641024,2.73972602739726,1.643835616438356,1.095890410958904,13.150684931506849,0,0.6,0.6,1,0.6964285714285714,0.5260312500000001,0.5178571428571429,0.5483870967741935,0,0.821917808219178,0.17647058823529413,0,0,16.317016317016318
"Jordan Walsh","BOS",11,184,353,14.164305949008499,3.68271954674221,6.798866855524079,0.5416666666666666,1.9830028328611897,4.81586402266289,0.4117647058823529,0.4117647058823529,0.8498583569405099,5.09915014164306,2.26628895184136,5.949008498583569,0,0.6923076923076923,0.8181818181818182,1,0.4146341463414634,0.5924975609756098,0.573170731707317,0.5813953488372093,1.13314447592068,1.6997167138810199,0.25,0,0,10.66350710900474
"Alex Caruso","OKC",10,183,378,15.343915343915343,1.8518518518518519,4.497354497354498,0.4117647058823529,3.439153439153439,9.25925925925926,0.37142857142857144,0.37142857142857144,1.3227513227513228,2.6455026455026456,1.0582010582010581,10.317460317460318,0,0.7142857142857143,0.7142857142857143,1,0.6730769230769231,0.5601326923076922,0.5096153846153846,0.5272727272727272,0,0.7936507936507936,0.17647058823529413,0,0,15.384615384615383
"Larry Nance Jr.","CLE",12,181,376,11.702127659574469,2.925531914893617,7.180851063829787,0.4074074074074074,1.8617021276595744,6.914893617021277,0.2692307692307692,0.2692307692307692,0.26595744680851063,4.787234042553192,1.0638297872340425,5.585106382978723,0,0.8181818181818182,0.8181818181818182,1,0.49056603773584906,0.5938405660377358,0.4056603773584906,0.4074074074074074,0,1.0638297872340425,0.14814814814814814,0,0,14.788732394366198
"Walter Clayton Jr.","UTA",11,178,381,17.84776902887139,3.1496062992125986,6.561679790026247,0.48,2.6246719160104988,7.611548556430447,0.3448275862068966,0.3448275862068966,3.674540682414698,1.0498687664041995,5.2493438320209975,6.299212598425197,1.5748031496062993,0.16666666666666666,0.16666666666666666,0.8,0.5370370370370371,0.5004675925925925,0.5,0.576271186440678,0,0.7874015748031497,0.12,0,0,16.444444444444443
"Adem Bona","PHI",12,177,369,7.046070460704607,2.4390243902439024,5.149051490514905,0.47368421052631576,0,0.27100271002710025,0,0,2.168021680216802,1.6260162601626016,3.252032520325203,0,0,0.3333333333333333,0.75,0,0.05,0.598625,0.45,0.4482758620689655,2.710027100271003,0.8130081300813008,0.15789473684210525,0,0,7.6923076923076925
"Yves Missi","NOP",9,175,363,14.600550964187327,6.0606060606060606,9.917355371900827,0.6111111111111112,0,0,0,0,2.479338842975207,8.81542699724518,3.3057851239669422,0,0,0.7272727272727273,0.8,0,0,0.6084,0.6111111111111112,0.6022727272727273,1.1019283746556474,0.5509641873278237,0.05555555555555555,0,0,12.88056206088993
"Taurean Prince","MIL",8,169,362,13.535911602209945,1.3812154696132597,2.7624309392265194,0.5,3.314917127071823,7.734806629834254,0.42857142857142855,0.42857142857142855,0.8287292817679558,2.2099447513812156,0.5524861878453039,9.94475138121547,0,0.8,0.8,1,0.7368421052631579,0.5729960526315789,0.6052631578947368,0.6282051282051282,0,0,0,0.27624309392265195,0.03571428571428571,11.027568922305765
"Paul Reed","DET",13,163,350,25.428571428571427,10,13.714285714285714,0.7291666666666666,1.1428571428571428,2.2857142857142856,0.5,0.5,2,16,4,2.5714285714285716,0.8571428571428571,0.8,0.9333333333333333,0.75,0.14285714285714285,0.5477116071428572,0.7321428571428571,0.7295081967213115,2.857142857142857,0.2857142857142857,0.020833333333333332,0,0,18.337408312958434
"Luke Kornet","SAS",7,163,338,18.047337278106507,7.396449704142012,9.467455621301776,0.78125,0,0,0,0,3.2544378698224854,11.242603550295858,3.5502958579881656,0,0,0.76,0.9047619047619048,0,0,0.71580625,0.78125,0.7625,2.366863905325444,0.591715976331361,0.0625,0,0,11.139240506329113
