"Name","TeamAbbreviation","GamesPlayed","Minutes","Turnovers","LiveBallTurnovers","DeadBallTurnovers","LiveBallTurnoverPct","LostBallTurnovers","LostBallOutOfBoundsTurnovers","BadPassTurnovers","BadPassOutOfBoundsTurnovers","Travels","3SecondViolations","StepOutOfBoundsTurnovers","OffensiveGoaltends"
"Ousmane Dieng","OKC",12,135,2.2304832713754648,1.486988847583643,0.7434944237918215,0.6666666666666666,1.1152416356877324,0,0.37174721189591076,0,0,0,0,0
"Moussa Cisse","DAL",11,133,3.5335689045936394,1.0600706713780919,2.4734982332155475,0.3,1.0600706713780919,0.35335689045936397,0,0.35335689045936397,0,0,0.35335689045936397,0
"Jonathan Isaac","ORL",14,133,1.4760147601476015,1.1070110701107012,0.36900369003690037,0.75,1.1070110701107012,0,0,0,0,0,0.36900369003690037,0
"Jeremy Sochan","SAS",8,132,3.690036900369004,1.4760147601476015,2.2140221402214024,0.4,0.36900369003690037,0.7380073800738007,1.1070110701107012,0.36900369003690037,0.36900369003690037,0,0,0
"Jaden Hardy","DAL",12,131,4.545454545454546,3.8461538461538463,0.6993006993006993,0.8461538461538461,1.3986013986013985,0.6993006993006993,2.4475524475524475,0,0,0,0,0
"Caleb Martin","DAL",13,130,2.464788732394366,1.7605633802816902,0.704225352112676,0.7142857142857143,0.704225352112676,0,1.056338028169014,0,0.352112676056338,0,0,0
"Amir Coffey","MIL",13,128,0.38461538461538464,0.38461538461538464,0,1,0,0,0.38461538461538464,0,0,0,0,0
"Chaz Lanier","DET",11,128,0.36496350364963503,0,0.36496350364963503,0,0,0,0,0.36496350364963503,0,0,0,0
"Ochai Agbaji","TOR",9,125,1.1194029850746268,0.373134328358209,0.746268656716418,0.3333333333333333,0,0.373134328358209,0.373134328358209,0.373134328358209,0,0,0,0
"Ja'Kobe Walter","TOR",11,123,3.585657370517928,2.7888446215139444,0.796812749003984,0.7777777777777778,0.398406374501992,0,2.3904382470119523,0,0.398406374501992,0,0,0
"Bilal Coulibaly","WAS",5,123,3.875968992248062,2.7131782945736433,1.1627906976744187,0.7,0.3875968992248062,0.3875968992248062,2.3255813953488373,0,0,0,0.3875968992248062,0
"Bradley Beal","LAC",6,121,3.7037037037037037,3.292181069958848,0.411522633744856,0.8888888888888888,0.823045267489712,0,2.4691358024691357,0,0,0,0,0
"Micah Peavy","NOP",10,118,0.819672131147541,0.819672131147541,0,1,0,0,0.819672131147541,0,0,0,0,0
"Cody Williams","UTA",9,118,1.1494252873563218,1.1494252873563218,0,1,1.1494252873563218,0,0,0,0,0,0,0
"Precious Achiuwa","SAC",7,118,1.1904761904761905,0.7936507936507936,0.3968253968253968,0.6666666666666666,0.3968253968253968,0,0.3968253968253968,0,0,0,0,0
"Sidy Cissoko","POR",9,117,1.6129032258064515,1.6129032258064515,0,1,0.8064516129032258,0,0.8064516129032258,0,0,0,0,0
"Guerschon Yabusele","NYK",12,116,0.8264462809917356,0.4132231404958678,0.4132231404958678,0.5,0,0,0.4132231404958678,0,0,0,0,0
"Mitchell Robinson","NYK",7,116,2.1739130434782608,0.8695652173913043,1.3043478260869565,0.4,0.8695652173913043,0,0,0,0,0,0,0
"Terrence Shannon Jr.","MIN",7,115,2.510460251046025,1.6736401673640167,0.8368200836820083,0.6666666666666666,0.41841004184100417,0,1.2552301255230125,0.41841004184100417,0,0,0,0
"Dwight Powell","DAL",12,114,1.968503937007874,1.5748031496062993,0.3937007874015748,0.8,1.1811023622047243,0,0.3937007874015748,0,0,0,0,0
"Chris Paul","LAC",9,114,3.111111111111111,2.6666666666666665,0.4444444444444444,0.8571428571428571,0,0,2.6666666666666665,0,0.4444444444444444,0,0,0
"Baylor Scheierman","BOS",11,113,0.9049773755656109,0.9049773755656109,0,1,0,0,0.9049773755656109,0,0,0,0,0
"Kevin Love","UTA",8,112,3.004291845493562,2.1459227467811157,0.8583690987124464,0.7142857142857143,0.4291845493562232,0,1.7167381974248928,0.4291845493562232,0,0,0,0
"Liam McNeeley","CHA",9,112,2.127659574468085,0.851063829787234,1.2765957446808511,0.4,0,0.425531914893617,0.851063829787234,0,0.425531914893617,0,0,0
"Bronny James","LAL",10,111,3.5242290748898677,1.7621145374449338,1.7621145374449338,0.5,0,0.44052863436123346,1.7621145374449338,0.44052863436123346,0,0,0.44052863436123346,0
"Bones Hyland","MIN",12,108,3.493449781659389,0.8733624454148472,2.6200873362445414,0.25,0.4366812227074236,0,0.4366812227074236,1.3100436681222707,0,0,0,0
"Clint Capela","HOU",11,108,1.8518518518518519,0.9259259259259259,0.9259259259259259,0.5,0,0,0.9259259259259259,0,0.46296296296296297,0,0,0
"Robert Williams III","POR",9,108,1.3392857142857142,0.8928571428571429,0.44642857142857145,0.6666666666666666,0,0,0.8928571428571429,0,0,0,0,0
"Isaiah Livers","PHX",9,104,0.45662100456621,0.45662100456621,0,1,0,0,0.45662100456621,0,0,0,0,0
"Cam Christie","LAC",9,104,1.015228426395939,0.5076142131979695,0.5076142131979695,0.5,0.5076142131979695,0,0,0,0.5076142131979695,0,0,0
"Brooks Barnhizer","OKC",13,103,0.4807692307692308,0.4807692307692308,0,1,0.4807692307692308,0,0,0,0,0,0,0
"Justin Champagnie","WAS",12,101,0.966183574879227,0.966183574879227,0,1,0.4830917874396135,0,0.4830917874396135,0,0,0,0,0
"Quenton Jackson","IND",5,101,2.7522935779816513,1.834862385321101,0.9174311926605505,0.6666666666666666,1.834862385321101,0,0,0.45871559633027525,0,0,0.45871559633027525,0
"Dominick Barlow","PHI",4,100,3.4313725490196076,1.9607843137254901,1.4705882352941178,0.5714285714285714,0.49019607843137253,0,1.4705882352941178,0.49019607843137253,0.49019607843137253,0,0,0
"Kobe Sanders","LAC",6,100,2.9702970297029703,0.9900990099009901,1.9801980198019802,0.3333333333333333,0.49504950495049505,0,0.49504950495049505,0.49504950495049505,0.9900990099009901,0,0,0
"Trayce Jackson-Davis","GSW",9,100,3.3980582524271843,1.941747572815534,1.4563106796116505,0.5714285714285714,0.4854368932038835,0,1.4563106796116505,0,0.4854368932038835,0,0.4854368932038835,0
"Pat Spencer","GSW",9,99,2.4630541871921183,0.9852216748768473,1.477832512315271,0.4,0,0.49261083743842365,0.9852216748768473,0.49261083743842365,0,0,0,0
"Javon Small","MEM",8,99,3.755868544600939,2.347417840375587,1.408450704225352,0.625,0,0.9389671361502347,2.347417840375587,0.4694835680751174,0,0,0,0
"Kevon Looney","NOP",7,99,2.4390243902439024,1.4634146341463414,0.975609756097561,0.6,0.4878048780487805,0,0.975609756097561,0,0.4878048780487805,0,0,0
"Bennedict Mathurin","IND",3,98,4.3478260869565215,1.4492753623188406,2.898550724637681,0.3333333333333333,0.966183574879227,0.966183574879227,0.4830917874396135,0.4830917874396135,0.4830917874396135,0,0,0
"Blake Wesley","POR",6,98,3.2710280373831777,1.8691588785046729,1.4018691588785046,0.5714285714285714,0.9345794392523364,0.4672897196261682,0.9345794392523364,0.4672897196261682,0,0,0,0
"Nigel Hayes-Davis","PHX",12,97,2.487562189054726,1.492537313432836,0.9950248756218906,0.6,0.4975124378109453,0,0.9950248756218906,0.4975124378109453,0,0,0,0
"Ben Saraf","BKN",7,97,4.545454545454546,3.5353535353535355,1.0101010101010102,0.7777777777777778,1.5151515151515151,0,2.0202020202020203,0,0.5050505050505051,0,0,0
"Pat Connaughton","CHA",10,94,1.5873015873015872,0.5291005291005291,1.0582010582010581,0.3333333333333333,0,0,0.5291005291005291,0.5291005291005291,0,0,0,0
"Nick Smith Jr.","LAL",6,90,5.2356020942408374,4.18848167539267,1.0471204188481675,0.8,0.5235602094240838,0.5235602094240838,3.6649214659685865,0,0,0,0.5235602094240838,0
"KJ Simpson","CHA",6,90,5.4945054945054945,4.395604395604396,1.098901098901099,0.8,1.098901098901099,0,3.2967032967032965,0,0,0,0,0
"Taelon Peter","IND",10,90,4.1450777202072535,2.0725388601036268,2.0725388601036268,0.5,0,0,2.0725388601036268,1.5544041450777202,0,0,0,0
"Gabe Vincent","LAL",4,88,1.092896174863388,0.546448087431694,0.546448087431694,0.5,0,0,0.546448087431694,0,0,0,0,0
"Branden Carlson","OKC",10,86,1.7341040462427746,0.5780346820809249,1.1560693641618498,0.3333333333333333,0,0,0.5780346820809249,0.5780346820809249,0,0,0,0
"Julian Phillips","CHI",12,84,0.5747126436781609,0,0.5747126436781609,0,0,0.5747126436781609,0,0,0,0,0,0
"Jett Howard","ORL",10,84,0.6024096385542169,0,0.6024096385542169,0,0,0,0,0,0.6024096385542169,0,0,0
"Tidjane Salaün","CHA",7,83,1.744186046511628,0.5813953488372093,1.1627906976744187,0.3333333333333333,0,0.5813953488372093,0.5813953488372093,0,0,0,0.5813953488372093,0
"Asa Newell","ATL",9,82,2.3391812865497075,1.1695906432748537,1.1695906432748537,0.5,0,0,1.1695906432748537,0,0,0,0,0
"Obi Toppin","IND",3,82,3.4482758620689653,0.5747126436781609,2.8735632183908044,0.16666666666666666,0,0,0.5747126436781609,1.7241379310344827,0.5747126436781609,0,0,0
"Duop Reath","POR",10,81,0.5747126436781609,0,0.5747126436781609,0,0,0.5747126436781609,0,0,0,0,0,0
"Dereck Lively II","DAL",5,80,4.651162790697675,1.1627906976744187,3.488372093023256,0.25,0,0,1.1627906976744187,0.5813953488372093,0.5813953488372093,0,0,0
"Spencer Jones","DEN",9,78,3.6363636363636362,2.4242424242424243,1.2121212121212122,0.6666666666666666,0.6060606060606061,0,1.8181818181818181,0.6060606060606061,0,0,0,0
"Caleb Love","POR",6,77,2.272727272727273,1.7045454545454546,0.5681818181818182,0.75,1.1363636363636365,0,0.5681818181818182,0,0.5681818181818182,0,0,0
"Gui Santos","GSW",12,77,3.1645569620253164,1.8987341772151898,1.2658227848101267,0.6,0.6329113924050633,0,1.2658227848101267,0,0,0,0,0.6329113924050633
"Olivier-Maxence Prosper","MEM",9,76,2.4242424242424243,1.8181818181818181,0.6060606060606061,0.75,0.6060606060606061,0,1.2121212121212122,0,0.6060606060606061,0,0,0
"Chris Boucher","BOS",7,76,0.6802721088435374,0,0.6802721088435374,0,0,0,0,0,0,0,0,0
"Nae'Qwan Tomlin","CLE",6,76,1.2422360248447204,0.6211180124223602,0.6211180124223602,0.5,0.6211180124223602,0,0,0,0,0,0,0
"Gary Harris","MIL",8,76,1.342281879194631,0.6711409395973155,0.6711409395973155,0.5,0.6711409395973155,0,0,0.6711409395973155,0,0,0,0
"Maxime Raynaud","SAC",6,74,3.6144578313253013,3.0120481927710845,0.6024096385542169,0.8333333333333334,2.4096385542168677,0.6024096385542169,0.6024096385542169,0,0,0,0,0
"Jordan McLaughlin","SAS",8,74,1.2738853503184713,1.2738853503184713,0,1,0,0,1.2738853503184713,0,0,0,0,0
"Darius Garland","CLE",3,73,3.1645569620253164,1.8987341772151898,1.2658227848101267,0.6,0.6329113924050633,0,1.2658227848101267,1.2658227848101267,0,0,0,0
"Jamison Battle","TOR",10,73,2.5806451612903225,2.5806451612903225,0,1,0.6451612903225806,0,1.935483870967742,0,0,0,0,0
"Jericho Sims","MIL",10,73,2.7210884353741496,0.6802721088435374,2.0408163265306123,0.25,0,0.6802721088435374,0.6802721088435374,0,0,0,0,0
"Julian Strawther","DEN",9,71,2.0134228187919465,1.342281879194631,0.6711409395973155,0.6666666666666666,0.6711409395973155,0,0.6711409395973155,0.6711409395973155,0,0,0,0
"Kyle Anderson","UTA",4,69,2.097902097902098,0,2.097902097902098,0,0,0,0,0,0,0,0.6993006993006993,0
"Tyler Kolek","NYK",10,67,4.651162790697675,3.10077519379845,1.550387596899225,0.6666666666666666,0.7751937984496124,0,2.3255813953488373,1.550387596899225,0,0,0,0
"Chris Youngblood","OKC",13,66,0,0,0,0,0,0,0,0,0,0,0,0
"Elijah Harkless","UTA",7,66,2.1739130434782608,1.4492753623188406,0.7246376811594203,0.6666666666666666,0.7246376811594203,0,0.7246376811594203,0,0,0,0,0
"Xavier Tillman","BOS",8,65,0.8,0.8,0,1,0,0,0.8,0,0,0,0,0
"Monté Morris","IND",6,65,1.4492753623188406,1.4492753623188406,0,1,0.7246376811594203,0,0.7246376811594203,0,0,0,0,0
"Devin Carter","SAC",8,65,4.137931034482759,1.3793103448275863,2.7586206896551726,0.3333333333333333,0.6896551724137931,0,0.6896551724137931,1.3793103448275863,0,0,0.6896551724137931,0
"Will Riley","WAS",9,64,1.5267175572519085,1.5267175572519085,0,1,0,0,1.5267175572519085,0,0,0,0,0
"Carter Bryant","SAS",9,62,3.2,1.6,1.6,0.5,0,0,1.6,0.8,0,0,0.8,0
"Thomas Bryant","CLE",9,61,0.8064516129032258,0,0.8064516129032258,0,0,0,0,0.8064516129032258,0,0,0,0
"Kobe Brown","LAC",7,60,2.7027027027027026,2.7027027027027026,0,1,0.9009009009009009,0,1.8018018018018018,0,0,0,0,0
"Dalen Terry","CHI",8,59,1.550387596899225,1.550387596899225,0,1,0.7751937984496124,0,0.7751937984496124,0,0,0,0,0
"Tristan Vukcevic","WAS",10,59,4,3.2,0.8,0.8,2.4,0,0.8,0.8,0,0,0,0
"Aaron Holiday","HOU",7,58,4.3478260869565215,2.608695652173913,1.7391304347826086,0.6,0,0.8695652173913043,2.608695652173913,0,0,0,0,0
"T.J. McConnell","IND",4,58,0.8064516129032258,0,0.8064516129032258,0,0,0,0,0,0,0,0.8064516129032258,0
"Ariel Hukporti","NYK",8,56,4.201680672268908,1.680672268907563,2.5210084033613445,0.4,1.680672268907563,0,0,0,0,0,0,0
"Jevon Carter","CHI",4,56,1.680672268907563,0.8403361344537815,0.8403361344537815,0.5,0,0,0.8403361344537815,0.8403361344537815,0,0,0,0
"Kelly Olynyk","SAS",5,56,3.5398230088495577,1.7699115044247788,1.7699115044247788,0.5,0,0,1.7699115044247788,0.8849557522123894,0.8849557522123894,0,0,0
"Cody Martin","IND",4,55,3.508771929824561,0.8771929824561403,2.6315789473684212,0.25,0.8771929824561403,0,0,1.7543859649122806,0,0,0,0
"Bobi Klintman","DET",6,53,4.424778761061947,3.5398230088495577,0.8849557522123894,0.8,0.8849557522123894,0,2.6548672566371683,0.8849557522123894,0,0,0,0
"Jalen Pickett","DEN",7,53,3.508771929824561,1.7543859649122806,1.7543859649122806,0.5,0.8771929824561403,0,0.8771929824561403,0,1.7543859649122806,0,0,0
"Maxi Kleber","LAL",4,50,0,0,0,0,0,0,0,0,0,0,0,0
"Zach Edey","MEM",2,50,3.7383177570093458,1.8691588785046729,1.8691588785046729,0.5,0.9345794392523364,0,0.9345794392523364,0,0,0,0,0
"Jordan Miller","LAC",3,49,3.225806451612903,1.075268817204301,2.150537634408602,0.3333333333333333,1.075268817204301,0,0,0,0,0,1.075268817204301,0
"Matisse Thybulle","POR",4,49,0.9009009009009009,0.9009009009009009,0,1,0,0,0.9009009009009009,0,0,0,0,0
"Rayan Rupert","POR",8,49,1.941747572815534,1.941747572815534,0,1,0.970873786407767,0,0.970873786407767,0,0,0,0,0
"Luke Travers","CLE",6,47,0.9803921568627451,0,0.9803921568627451,0,0,0,0,0,0,0,0,0
"Noah Penda","ORL",7,47,3.1914893617021276,1.0638297872340425,2.127659574468085,0.3333333333333333,1.0638297872340425,1.0638297872340425,0,0,1.0638297872340425,0,0,0
"Bismack Biyombo","SAS",6,46,2.247191011235955,0,2.247191011235955,0,0,0,0,0,0,0,0,0
"Lindy Waters III","SAS",6,46,0,0,0,0,0,0,0,0,0,0,0,0
"Rasheer Fleming","PHX",8,46,3,2,1,0.6666666666666666,0,1,2,0,0,0,0,0
"Ryan Nembhard","DAL",5,45,6.122448979591836,4.081632653061225,2.0408163265306123,0.6666666666666666,2.0408163265306123,0,2.0408163265306123,1.0204081632653061,0,0,0,0
"Wendell Moore Jr.","DET",3,43,1.1494252873563218,1.1494252873563218,0,1,0,0,1.1494252873563218,0,0,0,0,0
"Bryce McGowens","NOP",6,43,1.0638297872340425,0,1.0638297872340425,0,0,0,0,0,0,0,0,0
"Yang Hansen","POR",6,42,6.382978723404255,5.319148936170213,1.0638297872340425,0.8333333333333334,3.1914893617021276,0,2.127659574468085,0,0,0,0,0
"Brandon Miller","CHA",2,40,3.5294117647058822,2.3529411764705883,1.1764705882352942,0.6666666666666666,1.1764705882352942,0,1.1764705882352942,0,0,0,0,0
"Jae'Sean Tate","HOU",7,39,1.3157894736842106,0,1.3157894736842106,0,0,0,0,0,0,0,0,0
"AJ Johnson","WAS",8,38,1.3157894736842106,1.3157894736842106,0,1,0,0,1.3157894736842106,0,0,0,0,0
"Joan Beringer","MIN",9,37,2.3255813953488373,1.1627906976744187,1.1627906976744187,0.5,0,0,1.1627906976744187,0,0,0,0,0
"Leonard Miller","MIN",8,37,4.597701149425287,0,4.597701149425287,0,0,1.1494252873563218,0,1.1494252873563218,0,0,0,0
"Johnny Furphy","IND",3,37,3.75,1.25,2.5,0.3333333333333333,0,0,1.25,2.5,0,0,0,0
"Jared McCain","PHI",4,36,1.4705882352941178,0,1.4705882352941178,0,0,0,0,0,0,0,0,0
"Caleb Houstan","ATL",6,35,4.166666666666667,1.3888888888888888,2.7777777777777777,0.3333333333333333,1.3888888888888888,0,0,0,1.3888888888888888,0,0,0
"Nolan Traore","BKN",4,35,2.6666666666666665,2.6666666666666665,0,1,1.3333333333333333,0,1.3333333333333333,0,0,0,0,0
"Jonathan Mogbo","TOR",7,35,1.2987012987012987,1.2987012987012987,0,1,0,0,1.2987012987012987,0,0,0,0,0
"Khaman Maluach","PHX",7,35,6.410256410256411,3.8461538461538463,2.5641025641025643,0.6,2.5641025641025643,0,1.2820512820512822,0,0,0,0,0
"Malaki Branham","WAS",5,34,1.5151515151515151,1.5151515151515151,0,1,1.5151515151515151,0,0,0,0,0,0,0
"Mac McClung","IND",3,34,2.73972602739726,2.73972602739726,0,1,0,0,2.73972602739726,0,0,0,0,0
"Dylan Cardwell","SAC",3,33,2.9411764705882355,1.4705882352941178,1.4705882352941178,0.5,0,0,1.4705882352941178,0,0,0,0,1.4705882352941178
"Charles Bassey","MEM",2,31,1.492537313432836,0,1.492537313432836,0,0,0,0,0,0,0,0,0
"Coby White","CHI",1,30,4.6875,3.125,1.5625,0.6666666666666666,1.5625,0,1.5625,1.5625,0,0,0,0
"Mason Plumlee","CHA",6,30,3.1746031746031744,1.5873015873015872,1.5873015873015872,0.5,0,0,1.5873015873015872,1.5873015873015872,0,0,0,0
"Jalen Green","PHX",2,30,3.225806451612903,3.225806451612903,0,1,1.6129032258064515,0,1.6129032258064515,0,0,0,0,0
"Jase Richardson","ORL",7,30,4.918032786885246,3.278688524590164,1.639344262295082,0.6666666666666666,1.639344262295082,0,1.639344262295082,1.639344262295082,0,0,0,0
"LeBron James","LAL",1,30,1.5873015873015872,1.5873015873015872,0,1,0,0,1.5873015873015872,0,0,0,0,0
"GG Jackson","MEM",6,28,0,0,0,0,0,0,0,0,0,0,0,0
"Dario Šarić","SAC",3,28,1.7857142857142858,1.7857142857142858,0,1,1.7857142857142858,0,0,0,0,0,0,0
"PJ Hall","MEM",7,27,1.639344262295082,1.639344262295082,0,1,0,0,1.639344262295082,0,0,0,0,0
"Tyson Etienne","BKN",5,25,0,0,0,0,0,0,0,0,0,0,0,0
"E.J. Liddell","BKN",5,25,0,0,0,0,0,0,0,0,0,0,0,0
"Keshad Johnson","MIA",5,24,1.7543859649122806,1.7543859649122806,0,1,0,0,1.7543859649122806,0,0,0,0,0
"JD Davison","HOU",5,24,0,0,0,0,0,0,0,0,0,0,0,0
"DeAndre Jordan","NOP",2,23,2.380952380952381,2.380952380952381,0,1,2.380952380952381,0,0,0,0,0,0,0
"Joe Ingles","MIN",5,23,0,0,0,0,0,0,0,0,0,0,0,0
"Yanic Konan Niederhäuser","LAC",5,22,2.3255813953488373,2.3255813953488373,0,1,0,0,2.3255813953488373,0,0,0,0,0
"Tolu Smith","DET",2,22,2.127659574468085,2.127659574468085,0,1,2.127659574468085,0,0,0,0,0,0,0
"Andre Jackson Jr.","MIL",6,22,4.3478260869565215,4.3478260869565215,0,1,0,0,4.3478260869565215,0,0,0,0,0
"Eric Gordon","PHI",3,21,4.444444444444445,0,4.444444444444445,0,0,0,0,0,2.2222222222222223,0,0,0
"Zeke Nnaji","DEN",6,21,4.444444444444445,4.444444444444445,0,1,2.2222222222222223,0,2.2222222222222223,0,0,0,0,0
"Mark Sears","MIL",5,21,9.523809523809524,9.523809523809524,0,1,0,0,9.523809523809524,0,0,0,0,0
"Paul George","PHI",1,21,2.4390243902439024,0,2.4390243902439024,0,0,2.4390243902439024,0,0,0,0,0,0
"Antonio Reeves","CHA",2,21,0,0,0,0,0,0,0,0,0,0,0,0
"Jamir Watkins","WAS",3,21,2.2222222222222223,0,2.2222222222222223,0,0,2.2222222222222223,0,0,0,0,0,0
"Jeff Green","HOU",5,21,0,0,0,0,0,0,0,0,0,0,0,0
"Johnny Juzang","MIN",7,21,2.1739130434782608,2.1739130434782608,0,1,0,0,2.1739130434782608,0,0,0,0,0
"James Wiseman","IND",1,20,7.317073170731708,4.878048780487805,2.4390243902439024,0.6666666666666666,4.878048780487805,0,0,2.4390243902439024,0,0,0,0
"Isaac Jones","DET",4,18,0,0,0,0,0,0,0,0,0,0,0,0
"David Jones Garcia","SAS",4,18,0,0,0,0,0,0,0,0,0,0,0,0
"Hunter Tyson","DEN",5,17,0,0,0,0,0,0,0,0,0,0,0,0
"Mohamed Diawara","NYK",7,16,2.857142857142857,2.857142857142857,0,1,0,0,2.857142857142857,0,0,0,0,0
"Drew Peterson","CHA",1,16,0,0,0,0,0,0,0,0,0,0,0,0
"Jahmyl Telfort","LAC",3,16,3.225806451612903,0,3.225806451612903,0,0,0,0,0,0,0,0,0
"Ron Harper Jr.","BOS",3,15,0,0,0,0,0,0,0,0,0,0,0,0
"N'Faly Dante","ATL",4,15,3.3333333333333335,3.3333333333333335,0,1,0,0,3.3333333333333335,0,0,0,0,0
"Pacôme Dadiet","NYK",5,14,0,0,0,0,0,0,0,0,0,0,0,0
"Daeqwon Plowden","SAC",1,14,0,0,0,0,0,0,0,0,0,0,0,0
"Anthony Gill","WAS",5,13,7.142857142857143,3.5714285714285716,3.5714285714285716,0.5,0,0,3.5714285714285716,3.5714285714285716,0,0,0,0
"Miles Kelly","DAL",2,11,3.225806451612903,0,3.225806451612903,0,0,0,0,0,0,0,0,0
"Harrison Ingram","SAS",3,11,0,0,0,0,0,0,0,0,0,0,0,0
"Jahmir Young","MIA",2,10,4,4,0,1,4,0,0,0,0,0,0,0
"Kevin Porter Jr.","MIL",1,9,0,0,0,0,0,0,0,0,0,0,0,0
"Jacob Toppin","ATL",3,9,0,0,0,0,0,0,0,0,0,0,0,0
"Thanasis Antetokounmpo","MIL",4,9,0,0,0,0,0,0,0,0,0,0,0,0
"Riley Minix","SAS",3,8,0,0,0,0,0,0,0,0,0,0,0,0
"Adou Thiero","LAL",2,8,0,0,0,0,0,0,0,0,0,0,0,0
"Doug McDermott","SAC",1,8,5.2631578947368425,5.2631578947368425,0,1,0,0,5.2631578947368425,0,0,0,0,0
"Trey Jemison III","NYK",1,8,0,0,0,0,0,0,0,0,0,0,0,0
"Danny Wolf","BKN",3,8,0,0,0,0,0,0,0,0,0,0,0,0
"Chris Mañon","LAL",2,7,0,0,0,0,0,0,0,0,0,0,0,0
"Amari Williams","BOS",2,7,0,0,0,0,0,0,0,0,0,0,0,0
"Colby Jones","DET",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"Hunter Sallis","PHI",3,7,13.333333333333334,13.333333333333334,0,1,6.666666666666667,0,6.666666666666667,0,0,0,0,0
"Christian Koloko","LAL",2,6,0,0,0,0,0,0,0,0,0,0,0,0
"Garrett Temple","TOR",2,6,0,0,0,0,0,0,0,0,0,0,0,0
"Johni Broome","PHI",2,6,0,0,0,0,0,0,0,0,0,0,0,0
"Hunter Dickinson","NOP",1,5,20,10,10,0.5,0,0,10,0,0,0,0,0
"DaRon Holmes II","DEN",2,4,0,0,0,0,0,0,0,0,0,0,0,0
"Pete Nance","MIL",1,4,0,0,0,0,0,0,0,0,0,0,0,0
"Koby Brea","PHX",1,4,0,0,0,0,0,0,0,0,0,0,0,0
"Sharife Cooper","WAS",2,4,14.285714285714286,14.285714285714286,0,1,0,0,14.285714285714286,0,0,0,0,0
"Jamaree Bouyea","PHX",1,3,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Lowry","PHI",1,3,0,0,0,0,0,0,0,0,0,0,0,0
"Myron Gardner","MIA",1,3,0,0,0,0,0,0,0,0,0,0,0,0
"Orlando Robinson","ORL",1,2,0,0,0,0,0,0,0,0,0,0,0,0
"Jamal Cain","ORL",2,1,0,0,0,0,0,0,0,0,0,0,0,0
