"Name","TeamAbbreviation","GamesPlayed","Minutes","Fouls","ShootingFouls","Loose Ball Fouls","Loose Ball Fouls Drawn","Offensive Fouls","Charge Fouls","Offensive Fouls Drawn","Charge Fouls Drawn","BlockingFouls","BlockingFoulsDrawn","Clear Path Fouls","Transition Take Fouls","Transition Take Fouls Drawn","Defensive 3 Seconds Violations","FoulsDrawn"
"Ochai Agbaji","TOR",9,125,2.97951582867784,2.973977695167286,0,0.373134328358209,0,0,0.7434944237918215,0,0,0,0,0,0,0,2.611940298507463
"Ja'Kobe Walter","TOR",11,123,3.937007874015748,3.8910505836575875,1.1673151750972763,0,0.398406374501992,0,0.38910505836575876,0,0,0,0,0,0,0,2.3904382470119523
"Bilal Coulibaly","WAS",5,123,2.1235521235521237,2.3076923076923075,0,0,0,0.3875968992248062,0.38461538461538464,0,0,0,0,0,0,0,3.875968992248062
"Bradley Beal","LAC",6,121,2.880658436213992,2.880658436213992,0.411522633744856,0.411522633744856,0.411522633744856,0,0.823045267489712,0,0,0,0,0,0,0,4.526748971193416
"Micah Peavy","NOP",10,118,3.0303030303030303,3.585657370517928,0.398406374501992,0.4098360655737705,0,0,0,0,0,0,0,0,0,0,0.4098360655737705
"Cody Williams","UTA",9,118,2.676864244741874,2.2900763358778624,0,0,0,0,0.3816793893129771,0,0,0,0,0,0,0,1.5325670498084292
"Precious Achiuwa","SAC",7,118,1.3916500994035785,1.1952191235059761,0.796812749003984,0.7936507936507936,0,0.3968253968253968,0.796812749003984,0,0,0,0,0,0,0,5.158730158730159
"Sidy Cissoko","POR",9,117,3.629032258064516,3.629032258064516,0,0.4032258064516129,0,0,1.6129032258064515,0.4032258064516129,0,0,0,0,0,0.4032258064516129,4.838709677419355
"Guerschon Yabusele","NYK",12,116,2.6639344262295084,4.065040650406504,0,0.8264462809917356,0.4132231404958678,0,0,0,0,0,0,0,0,0.4065040650406504,2.479338842975207
"Mitchell Robinson","NYK",7,116,4.112554112554113,5.172413793103448,0,0.8695652173913043,0.8695652173913043,0,0,0,0,0,0,0,0,0,2.608695652173913
"Terrence Shannon Jr.","MIN",7,115,2.268041237113402,2.032520325203252,1.2195121951219512,0.41841004184100417,0,0,0.8130081300813008,0.4065040650406504,0,0,0,0,0,0,4.602510460251046
"Dwight Powell","DAL",12,114,4.921259842519685,6.299212598425197,0.3937007874015748,1.968503937007874,0.3937007874015748,0,0,0.3937007874015748,0,0,0,0,0,0.3937007874015748,6.299212598425197
"Chris Paul","LAC",9,114,3.289473684210526,2.1645021645021645,1.7316017316017316,0,0,0,0,0,0,0,0,0,0,0,1.7777777777777777
"Baylor Scheierman","BOS",11,113,2.2675736961451247,1.3636363636363635,1.3636363636363635,0.45248868778280543,0,0,1.8181818181818181,0,0,0,0,0,0,0,3.167420814479638
"Kevin Love","UTA",8,112,2.1459227467811157,2.1459227467811157,0.4291845493562232,1.2875536480686696,0.4291845493562232,0,0.4291845493562232,0,0,0,0,0,0,0,4.291845493562231
"Liam McNeeley","CHA",9,112,2.9166666666666665,2.4489795918367347,0.40816326530612246,0.425531914893617,0.425531914893617,0,0,0,0,0,0,0,0,0,4.680851063829787
"Bronny James","LAL",10,111,2.608695652173913,2.575107296137339,0.8583690987124464,0.44052863436123346,0,0,0,0,0,0,0,0,0,0,0.8810572687224669
"Bones Hyland","MIN",12,108,2.765957446808511,2.074688796680498,0.4149377593360996,0,0.4366812227074236,0.4366812227074236,0,0,0,0,0,0,0,0,1.7467248908296944
"Clint Capela","HOU",11,108,2.5462962962962963,3.7037037037037037,0.46296296296296297,0.46296296296296297,0.46296296296296297,0,0,0,0,0,0,0,0,0.46296296296296297,3.240740740740741
"Robert Williams III","POR",9,108,1.7699115044247788,2.192982456140351,0,0.44642857142857145,0.44642857142857145,0,0,0,0,0,0,0,0,0,0.8928571428571429
"Isaiah Livers","PHX",9,104,2.0316027088036117,3.125,0.44642857142857145,0,0,0,0,0,0,0,0,0,0,0,1.36986301369863
"Cam Christie","LAC",9,104,0.7518796992481203,1.4851485148514851,0,0.5076142131979695,0,0,0,0,0,0,0,0,0,0,4.568527918781726
"Brooks Barnhizer","OKC",13,103,2.380952380952381,3.7735849056603774,0,0,0,0,0,0,0,0,0,0,0,0,1.4423076923076923
"Justin Champagnie","WAS",12,101,2.8503562945368173,1.8691588785046729,0.9345794392523364,0,0,0,0,0,0,0,0,0,0,0,4.830917874396135
"Quenton Jackson","IND",5,101,2.2988505747126435,1.3824884792626728,0,0.9174311926605505,0,0,1.8433179723502304,0,0,0,0,0,0,0,8.715596330275229
"Dominick Barlow","PHI",4,100,2.450980392156863,2.9411764705882355,0.49019607843137253,0.49019607843137253,0.49019607843137253,0,0,0,0,0,0,0,0,0,4.411764705882353
"Kobe Sanders","LAC",6,100,3.4482758620689653,2.450980392156863,0.9803921568627451,0,0,0,0,0,0,0,0,0,0,0,2.4752475247524752
"Trayce Jackson-Davis","GSW",9,100,4.0476190476190474,5.607476635514018,0.9345794392523364,0,0.4854368932038835,0,0,0,0,0,0,0,0,0,3.3980582524271843
"Pat Spencer","GSW",9,99,1.9138755980861244,1.8604651162790697,0,0,0.49261083743842365,0,0.46511627906976744,0,0,0,0,0,0,0,3.4482758620689653
"Javon Small","MEM",8,99,1.627906976744186,0.9216589861751152,0,0,0,0,0,0,0,0,0,0,0,0,3.755868544600939
"Kevon Looney","NOP",7,99,3.4146341463414633,2.926829268292683,1.4634146341463414,0,0.4878048780487805,0,0,0,0,0,0,0,0,0,1.4634146341463414
"Bennedict Mathurin","IND",3,98,2.6699029126213594,2.4390243902439024,0.4878048780487805,0.4830917874396135,0.966183574879227,0,0,0,0,0,0,0,0,0,12.560386473429952
"Blake Wesley","POR",6,98,3.2110091743119265,2.7027027027027026,0,0.4672897196261682,0.4672897196261682,0,1.8018018018018018,0,0,0,0,0,0,0,6.074766355140187
"Nigel Hayes-Davis","PHX",12,97,2.4213075060532687,2.358490566037736,0,0,0.4975124378109453,0,0.4716981132075472,0,0,0,0,0,0,0,0.4975124378109453
"Ben Saraf","BKN",7,97,3.2581453634085213,4.975124378109452,0,0,0.5050505050505051,0,0.9950248756218906,0,0,0,0,0,0,0,3.0303030303030303
"Pat Connaughton","CHA",10,94,1.0309278350515463,1.5075376884422111,0,1.0582010582010581,0.5291005291005291,0,0.5025125628140703,0,0,0,0,0,0,0,4.761904761904762
"Nick Smith Jr.","LAL",6,90,1.0362694300518134,0.5128205128205128,0,0,0,0,0.5128205128205128,0,0,0,0,0,0,0,2.6178010471204187
"KJ Simpson","CHA",6,90,2.1739130434782608,2.150537634408602,0,0,0.5494505494505495,0,0.5376344086021505,0,0,0,0,0,0,0,4.395604395604396
"Taelon Peter","IND",10,90,1.278772378516624,2.525252525252525,0,0.5181347150259067,0,0,0.5050505050505051,0,0,0,0,0,0,0,1.5544041450777202
"Gabe Vincent","LAL",4,88,2.7247956403269753,3.8043478260869565,0,0.546448087431694,0.546448087431694,0,0.5434782608695652,0,0,0,0,0,0,0,2.185792349726776
"Branden Carlson","OKC",10,86,2.816901408450704,4.395604395604396,0,0.5780346820809249,0.5780346820809249,0,0,0,0,0,0,0,0,0,1.7341040462427746
"Julian Phillips","CHI",12,84,1.971830985915493,2.2099447513812156,0,0.5747126436781609,0,0,0,0,0,0,0,0,0,0,1.1494252873563218
"Jett Howard","ORL",10,84,1.4880952380952381,2.9411764705882355,0,0,0,0,0,0,0,0,0,0,0,0,0.6024096385542169
"Tidjane Salaün","CHA",7,83,2.2792022792022792,1.675977653631285,0.5586592178770949,0.5813953488372093,0,0,0,0,0,0,0,0,0,0,1.744186046511628
"Asa Newell","ATL",9,82,3.151862464183381,3.932584269662921,0.5617977528089888,1.1695906432748537,1.1695906432748537,0,0,0,0,0,0,0,0,0,3.508771929824561
"Obi Toppin","IND",3,82,2.028985507246377,2.9239766081871346,0,0,0.5747126436781609,0,0,0,0,0,0,0,0,0,2.8735632183908044
"Duop Reath","POR",10,81,2.292263610315186,3.4285714285714284,1.1428571428571428,0,0,0,0,0,0,0,0,0,0,0,0
"Dereck Lively II","DAL",5,80,4.335260115606936,4.597701149425287,1.7241379310344827,0.5813953488372093,1.744186046511628,0,0,0,0,0,0,0,0,0,2.9069767441860463
"Spencer Jones","DEN",9,78,3.488372093023256,4.4692737430167595,0,0.6060606060606061,0.6060606060606061,0,0,0,0,0,0,0,0,0,1.2121212121212122
"Caleb Love","POR",6,77,0.8450704225352113,1.1173184357541899,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gui Santos","GSW",12,77,4.62962962962963,6.024096385542169,0.6024096385542169,0.6329113924050633,0.6329113924050633,0,0,0,0,0,0,0,0,0,2.5316455696202533
"Olivier-Maxence Prosper","MEM",9,76,1.1695906432748537,1.1299435028248588,0.5649717514124294,0.6060606060606061,0,0,0,0,0,0,0,0,0,0,6.0606060606060606
"Chris Boucher","BOS",7,76,4.9504950495049505,7.6923076923076925,0,1.3605442176870748,0.6802721088435374,0,0.6410256410256411,0,0,0,0,0,0,0,2.0408163265306123
"Nae'Qwan Tomlin","CLE",6,76,4.643962848297214,3.7037037037037037,1.2345679012345678,0.6211180124223602,0,0.6211180124223602,0.6172839506172839,0,0,0,0,0,0,0,5.590062111801243
"Gary Harris","MIL",8,76,1.9607843137254901,3.821656050955414,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maxime Raynaud","SAC",6,74,1.8018018018018018,2.395209580838323,0,0.6024096385542169,0,0,0,0,0,0,0,0,0,0,4.819277108433735
"Jordan McLaughlin","SAS",8,74,2.236421725239617,3.2051282051282053,0,0,0,0,0.6410256410256411,0,0,0,0,0,0,0,1.910828025477707
"Darius Garland","CLE",3,73,1.9047619047619047,1.910828025477707,0.6369426751592356,0,0,0,0.6369426751592356,0,0,0,0,0,0,0,5.063291139240507
"Jamison Battle","TOR",10,73,1.6129032258064515,1.2903225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0.6451612903225806
"Jericho Sims","MIL",10,73,1.9736842105263157,1.2738853503184713,0.6369426751592356,2.0408163265306123,1.3605442176870748,0,0,0,0,0,0,0,0,0,2.7210884353741496
"Julian Strawther","DEN",9,71,1.9736842105263157,2.5806451612903225,0,0,0,0,0,0,0,0,0,0,0,0,6.040268456375839
"Kyle Anderson","UTA",4,69,2.8268551236749118,2.857142857142857,0.7142857142857143,0,1.3986013986013985,0,0.7142857142857143,0,0,0,0,0,0,0,5.594405594405594
"Tyler Kolek","NYK",10,67,3.3834586466165413,2.9197080291970803,0,0,0,0,0.7299270072992701,0,0,0,0,0,0,0,3.875968992248062
"Chris Youngblood","OKC",13,66,4.119850187265918,5.970149253731344,0.746268656716418,0,0,0,0,0,0,0,0,0,0,0,3.7593984962406015
"Elijah Harkless","UTA",7,66,3.597122302158273,2.857142857142857,0.7142857142857143,1.4492753623188406,0,0.7246376811594203,2.857142857142857,0,0,0,0,0,0,0,6.521739130434782
"Xavier Tillman","BOS",8,65,2.7450980392156863,5.384615384615385,0,0,0,0,0.7692307692307693,0,0,0,0,0,0,0.7692307692307693,1.6
"Monté Morris","IND",6,65,1.0676156583629892,0.6993006993006993,0.6993006993006993,0,0,0,0,0,0,0,0,0,0,0,2.1739130434782608
"Devin Carter","SAC",8,65,2.7681660899653977,2.0833333333333335,0.6944444444444444,0,0,0.6896551724137931,1.3888888888888888,0,0,0,0,0,0,0,5.517241379310345
"Will Riley","WAS",9,64,0.7490636704119851,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2900763358778624
"Carter Bryant","SAS",9,62,1.953125,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
"Thomas Bryant","CLE",9,61,2.380952380952381,3.125,0,0,0,0,0.78125,0,0,0,0,0,0,0,4.032258064516129
"Kobe Brown","LAC",7,60,0.8849557522123894,0.8695652173913043,0,0,0,0,0,0,0,0,0,0,0,0,3.6036036036036037
"Dalen Terry","CHI",8,59,2.2813688212927756,2.985074626865672,0,0.7751937984496124,0,0,0,0,0,0,0,0,0,0,2.3255813953488373
"Tristan Vukcevic","WAS",10,59,2.3715415019762847,3.125,0,1.6,0,0,0,0.78125,0,0,0,0,0,0,6.4
"Aaron Holiday","HOU",7,58,2.109704641350211,3.278688524590164,0,0,0.8695652173913043,0,0.819672131147541,0,0,0,0,0,0,0,5.217391304347826
"T.J. McConnell","IND",4,58,2.0161290322580645,3.225806451612903,0.8064516129032258,0,0,0,2.4193548387096775,0,0,0,0,0,0,0,3.225806451612903
"Ariel Hukporti","NYK",8,56,3.673469387755102,1.5873015873015872,0.7936507936507936,0.8403361344537815,2.5210084033613445,0,0,0,0,0,0,0,0,0,0.8403361344537815
"Jevon Carter","CHI",4,56,1.25,1.6528925619834711,0,0,0,0,0,0,0,0,0,0,0,0,0.8403361344537815
"Kelly Olynyk","SAS",5,56,3.9647577092511015,2.6315789473684212,0.8771929824561403,0,0,0,0,0,0,0,0,0,0,0,3.5398230088495577
"Cody Martin","IND",4,55,2.1186440677966103,3.278688524590164,0,0.8771929824561403,0,0,0.819672131147541,0,0,0,0,0,0,0,4.385964912280702
"Bobi Klintman","DET",6,53,3.9130434782608696,4.273504273504273,1.7094017094017093,1.7699115044247788,0,0,0,0.8547008547008547,0,0,0,0,0,0,4.424778761061947
"Jalen Pickett","DEN",7,53,1.293103448275862,1.694915254237288,0.847457627118644,0,0,0,0,0,0,0,0,0,0,0,1.7543859649122806
"Maxi Kleber","LAL",4,50,2.955665024630542,4.9504950495049505,0,0,0,0,0,0,0,0,0,0,0,0,1.9607843137254901
"Zach Edey","MEM",2,50,3.2863849765258215,1.8867924528301887,1.8867924528301887,1.8691588785046729,1.8691588785046729,0,0,0,0,0,0,0,0,0,8.411214953271028
"Jordan Miller","LAC",3,49,1.0638297872340425,1.0526315789473684,0,0,1.075268817204301,0,0,0,0,0,0,0,0,0,5.376344086021505
"Matisse Thybulle","POR",4,49,3.1531531531531534,1.8018018018018018,0.9009009009009009,0.9009009009009009,0,0,0,0.9009009009009009,0,0,0,0,0,0,4.504504504504505
"Rayan Rupert","POR",8,49,3.864734299516908,1.9230769230769231,0.9615384615384616,0,0,0,0.9615384615384616,0,0,0,0,0,0,0.9615384615384616,3.883495145631068
"Luke Travers","CLE",6,47,0.9523809523809523,0.9259259259259259,0,0,0.9803921568627451,0,0,0,0,0,0,0,0,0,2.9411764705882355
"Noah Penda","ORL",7,47,3.061224489795918,4.901960784313726,0,0,0,0,0.9803921568627451,0,0,0,0,0,0,0,3.1914893617021276
"Bismack Biyombo","SAS",6,46,4.918032786885246,5.319148936170213,1.0638297872340425,0,2.247191011235955,0,0,0,0,0,0,0,0,0,1.1235955056179776
"Lindy Waters III","SAS",6,46,2.1739130434782608,3.260869565217391,0,0,0,0,0,0,0,0,0,0,0,0,1.0869565217391304
"Rasheer Fleming","PHX",8,46,2.4038461538461537,2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,2
"Ryan Nembhard","DAL",5,45,1.530612244897959,2.0408163265306123,0,0,1.0204081632653061,0,1.0204081632653061,0,0,0,0,0,0,0,3.061224489795918
"Wendell Moore Jr.","DET",3,43,0.5747126436781609,0,0,0,0,0,1.1494252873563218,0,0,0,0,0,0,0,2.2988505747126435
"Bryce McGowens","NOP",6,43,2.1164021164021163,1.0526315789473684,0,0,1.0638297872340425,0,1.0526315789473684,0,0,0,0,0,0,0,7.446808510638298
"Yang Hansen","POR",6,42,2.1052631578947367,2.0833333333333335,2.0833333333333335,0,0,0,1.0416666666666667,0,0,0,0,0,0,1.0416666666666667,8.51063829787234
"Brandon Miller","CHA",2,40,2.9411764705882355,2.3529411764705883,1.1764705882352942,0,1.1764705882352942,0,0,0,0,0,0,0,0,0,7.0588235294117645
"Jae'Sean Tate","HOU",7,39,3.7037037037037037,2.3255813953488373,0,0,1.3157894736842106,0,0,0,0,0,0,0,0,0,0
"AJ Johnson","WAS",8,38,1.9607843137254901,3.896103896103896,0,0,0,0,0,0,0,0,0,0,0,0,3.9473684210526314
"Joan Beringer","MIN",9,37,5,5.319148936170213,1.0638297872340425,0,1.1627906976744187,0,0,0,0,0,0,0,0,0,3.488372093023256
"Leonard Miller","MIN",8,37,3.35195530726257,3.260869565217391,1.0869565217391304,0,0,1.1494252873563218,1.0869565217391304,0,0,0,0,0,0,0,4.597701149425287
"Johnny Furphy","IND",3,37,2.5316455696202533,1.2820512820512822,0,0,0,0,1.2820512820512822,0,0,0,0,0,0,0,1.25
"Jared McCain","PHI",4,36,2.898550724637681,1.4285714285714286,0,0,1.4705882352941178,0,0,0,0,0,0,0,0,0,1.4705882352941178
"Caleb Houstan","ATL",6,35,3.3112582781456954,3.7974683544303796,0,0,1.3888888888888888,0,0,0,0,0,0,0,0,0,1.3888888888888888
"Nolan Traore","BKN",4,35,3.3333333333333335,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,1.3333333333333333
"Jonathan Mogbo","TOR",7,35,2.5641025641025643,1.2658227848101267,1.2658227848101267,0,0,0,0,0,0,0,0,0,0,1.2658227848101267,0
"Khaman Maluach","PHX",7,35,4.9079754601226995,3.5294117647058822,0,1.2820512820512822,2.5641025641025643,0,0,0,0,0,0,0,0,0,7.6923076923076925
"Malaki Branham","WAS",5,34,1.4705882352941178,1.4285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,6.0606060606060606
"Mac McClung","IND",3,34,4.081632653061225,4.054054054054054,0,0,0,0,0,0,0,0,0,0,0,0,4.109589041095891
"Dylan Cardwell","SAC",3,33,7.352941176470588,7.352941176470588,1.4705882352941178,2.9411764705882355,0,0,0,0,0,0,0,0,0,1.4705882352941178,2.9411764705882355
"Charles Bassey","MEM",2,31,3.7593984962406015,6.0606060606060606,0,0,1.492537313432836,0,0,0,0,0,0,0,0,0,2.985074626865672
"Coby White","CHI",1,30,2.34375,1.5625,0,1.5625,0,0,0,0,0,0,0,0,0,0,15.625
"Mason Plumlee","CHA",6,30,0.7633587786259542,1.4705882352941178,0,1.5873015873015872,0,0,0,1.4705882352941178,0,0,0,0,0,1.4705882352941178,6.349206349206349
"Jalen Green","PHX",2,30,1.6260162601626016,3.278688524590164,0,0,0,0,0,0,0,0,0,0,0,0,6.451612903225806
"Jase Richardson","ORL",7,30,0.7936507936507936,1.5384615384615385,0,0,0,0,1.5384615384615385,0,0,0,0,0,0,0,6.557377049180328
"LeBron James","LAL",1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904761904762
"GG Jackson","MEM",6,28,2.272727272727273,2.9411764705882355,0,0,0,0,0,0,0,0,0,0,0,0,6.25
"Dario Šarić","SAC",3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7857142857142858
"PJ Hall","MEM",7,27,2.3622047244094486,3.0303030303030303,1.5151515151515151,0,0,0,0,0,0,0,0,0,0,0,3.278688524590164
"Tyson Etienne","BKN",5,25,2.912621359223301,1.8867924528301887,3.7735849056603774,0,0,0,1.8867924528301887,0,0,0,0,0,0,0,2
"E.J. Liddell","BKN",5,25,3.9215686274509802,3.8461538461538463,1.9230769230769231,0,0,0,1.9230769230769231,0,0,0,0,0,0,0,6
"Keshad Johnson","MIA",5,24,1.7391304347826086,1.7241379310344827,0,0,0,0,0,0,0,0,0,0,0,0,0
"JD Davison","HOU",5,24,2.150537634408602,4,0,0,0,0,0,0,0,0,0,0,0,0,2.3255813953488373
"DeAndre Jordan","NOP",2,23,1.1764705882352942,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857142857143
"Joe Ingles","MIN",5,23,1.8518518518518519,3.6363636363636362,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yanic Konan Niederhäuser","LAC",5,22,2.2988505747126435,2.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,9.30232558139535
"Tolu Smith","DET",2,22,2.0833333333333335,2.0408163265306123,0,0,0,0,0,0,0,0,0,0,0,0,12.76595744680851
"Andre Jackson Jr.","MIL",6,22,3.125,4,0,0,0,0,2,0,0,0,0,0,0,0,2.1739130434782608
"Eric Gordon","PHI",3,21,2.150537634408602,2.0833333333333335,0,0,0,2.2222222222222223,0,0,0,0,0,0,0,0,0
"Zeke Nnaji","DEN",6,21,7.142857142857143,11.320754716981131,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667
"Mark Sears","MIL",5,21,3.3707865168539324,0,0,0,0,0,0,0,0,0,0,0,0,0,14.285714285714286
"Paul George","PHI",1,21,0,0,0,2.4390243902439024,0,0,0,0,0,0,0,0,0,0,12.195121951219512
"Antonio Reeves","CHA",2,21,1.2345679012345678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jamir Watkins","WAS",3,21,4.301075268817204,6.25,2.0833333333333335,0,0,0,0,2.0833333333333335,0,0,0,0,0,0,2.2222222222222223
"Jeff Green","HOU",5,21,2.4096385542168677,4.444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0
"Johnny Juzang","MIN",7,21,3.061224489795918,5.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,2.1739130434782608
"James Wiseman","IND",1,20,2.4691358024691357,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
"Isaac Jones","DET",4,18,5.714285714285714,5.714285714285714,2.857142857142857,2.857142857142857,0,0,0,0,0,0,0,0,0,0,2.857142857142857
"David Jones Garcia","SAS",4,18,2.5974025974025974,2.6315789473684212,0,0,0,0,2.6315789473684212,0,0,0,0,0,0,0,7.6923076923076925
"Hunter Tyson","DEN",5,17,2.5316455696202533,2.380952380952381,2.380952380952381,0,0,0,0,0,0,0,0,0,0,0,0
"Mohamed Diawara","NYK",7,16,2.6315789473684212,4.878048780487805,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857142857
"Drew Peterson","CHA",1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0303030303030303
"Jahmyl Telfort","LAC",3,16,3.1746031746031744,3.125,0,0,3.225806451612903,0,0,0,0,0,0,0,0,0,6.451612903225806
"Ron Harper Jr.","BOS",3,15,3.076923076923077,5.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0
"N'Faly Dante","ATL",4,15,1.6129032258064515,3.125,0,3.3333333333333335,0,0,0,0,0,0,0,0,0,0,6.666666666666667
"Pacôme Dadiet","NYK",5,14,1.5151515151515151,2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335
"Daeqwon Plowden","SAC",1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anthony Gill","WAS",5,13,1.7543859649122806,0,3.4482758620689653,0,0,0,0,0,0,0,0,0,0,0,3.5714285714285716
"Miles Kelly","DAL",2,11,3.278688524590164,0,0,0,3.225806451612903,0,0,0,0,0,0,0,0,0,0
"Harrison Ingram","SAS",3,11,3.9215686274509802,3.8461538461538463,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jahmir Young","MIA",2,10,3.9215686274509802,7.6923076923076925,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Porter Jr.","MIL",1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904761904762
"Jacob Toppin","ATL",3,9,2.5641025641025643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thanasis Antetokounmpo","MIL",4,9,2.4390243902439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Riley Minix","SAS",3,8,2.380952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adou Thiero","LAL",2,8,5.555555555555555,10.526315789473685,0,0,0,0,0,0,0,0,0,0,0,0,5.882352941176471
"Doug McDermott","SAC",1,8,2.5641025641025643,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trey Jemison III","NYK",1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Danny Wolf","BKN",3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25
"Chris Mañon","LAL",2,7,7.407407407407407,6.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Amari Williams","BOS",2,7,3.3333333333333335,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0
"Colby Jones","DET",1,7,3.3333333333333335,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hunter Sallis","PHI",3,7,3.225806451612903,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0
"Christian Koloko","LAL",2,6,4,7.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
"Garrett Temple","TOR",2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Johni Broome","PHI",2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hunter Dickinson","NOP",1,5,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0
"DaRon Holmes II","DEN",2,4,4.761904761904762,8.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pete Nance","MIL",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Koby Brea","PHX",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"Sharife Cooper","WAS",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jamaree Bouyea","PHX",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Lowry","PHI",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myron Gardner","MIA",1,3,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0
"Orlando Robinson","ORL",1,2,12.5,25,0,0,0,0,0,0,0,0,0,0,0,0,25
"Jamal Cain","ORL",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
